col_num,subset,density_in_train,density_in_unseen,d0_mark,density_diff,unseen_centroid,dist_train_d0,data_similarity,div_index
1144,training,,,,,,,,
1145,training,,,,,,,,
1146,training,,,,,,,,
1147,training,,,,,,,,
1148,training,,,,,,,,
1149,training,,,,,,,,
1150,training,,,,,,,,
1151,training,,,,,,,,
1152,training,,,,,,,,
1153,training,,,,,,,,
1154,training,,,,,,,,
1155,training,,,,,,,,
1156,training,,,,,,,,
1157,training,,,,,,,,
1158,training,,,,,,,,
1159,training,,,,,,,,
1160,training,,,,,,,,
1161,training,,,,,,,,
1162,training,,,,,,,,
1163,training,,,,,,,,
1164,training,,,,,,,,
1165,training,,,,,,,,
1166,training,,,,,,,,
1167,training,,,,,,,,
1168,training,,,,,,,,
1169,training,,,,,,,,
1170,training,,,,,,,,
1171,training,,,,,,,,
1172,training,,,,,,,,
1173,training,,,,,,,,
1174,training,,,,,,,,
1175,training,,,,,,,,
1176,training,,,,,,,,
1177,training,,,,,,,,
1178,training,,,,,,,,
1179,training,,,,,,,,
1180,training,,,,,,,,
1181,training,,,,,,,,
1182,training,,,,,,,,
1183,training,,,,,,,,
1184,training,,,,,,,,
1185,training,,,,,,,,
1186,training,,,,,,,,
1187,training,,,,,,,,
1188,training,,,,,,,,
1189,training,,,,,,,,
1190,training,,,,,,,,
1191,training,,,,,,,,
1192,training,,,,,,,,
1193,training,,,,,,,,
1194,training,,,,,,,,
1195,training,,,,,,,,
1196,training,,,,,,,,
1197,training,,,,,,,,
1198,training,,,,,,,,
1199,training,,,,,,,,
1200,training,,,,,,,,
1201,training,,,,,,,,
1202,training,,,,,,,,
1203,training,,,,,,,,
1204,training,,,,,,,,
1205,training,,,,,,,,
1206,training,,,,,,,,
1207,training,,,,,,,,
1208,training,,,,,,,,
1209,training,,,,,,,,
1210,training,,,,,,,,
1211,training,,,,,,,,
1212,training,,,,,,,,
1213,training,,,,,,,,
1214,training,,,,,,,,
1215,training,,,,,,,,
1216,training,,,,,,,,
1217,training,,,,,,,,
1218,training,,,,,,,,
1219,training,,,,,,,,
1220,training,,,,,,,,
1221,training,,,,,,,,
1222,training,,,,,,,,
1223,training,,,,,,,,
1224,training,,,,,,,,
1225,training,,,,,,,,
1226,training,,,,,,,,
1227,training,,,,,,,,
1228,training,,,,,,,,
1229,training,,,,,,,,
1230,training,,,,,,,,
1231,training,,,,,,,,
1232,training,,,,,,,,
1233,training,,,,,,,,
1234,training,,,,,,,,
1235,training,,,,,,,,
1236,training,,,,,,,,
1237,training,,,,,,,,
1238,training,,,,,,,,
1239,training,,,,,,,,
1240,training,,,,,,,,
1241,training,,,,,,,,
1242,training,,,,,,,,
1243,training,,,,,,,,
1244,training,,,,,,,,
1245,training,,,,,,,,
1246,training,,,,,,,,
1247,training,,,,,,,,
1248,training,,,,,,,,
1249,training,,,,,,,,
1250,training,,,,,,,,
1251,training,,,,,,,,
1252,training,,,,,,,,
1253,training,,,,,,,,
1254,training,,,,,,,,
1255,training,,,,,,,,
1256,training,,,,,,,,
1257,training,,,,,,,,
1258,training,,,,,,,,
1259,training,,,,,,,,
1260,training,,,,,,,,
1261,training,,,,,,,,
1262,training,,,,,,,,
1263,training,,,,,,,,
1264,training,,,,,,,,
1265,training,,,,,,,,
1266,training,,,,,,,,
1267,training,,,,,,,,
1268,training,,,,,,,,
1269,training,,,,,,,,
1270,training,,,,,,,,
1271,training,,,,,,,,
1272,training,,,,,,,,
1273,training,,,,,,,,
1274,training,,,,,,,,
1275,training,,,,,,,,
1276,training,,,,,,,,
1277,training,,,,,,,,
1278,training,,,,,,,,
1279,training,,,,,,,,
1280,training,,,,,,,,
1281,training,,,,,,,,
1282,training,,,,,,,,
1283,training,,,,,,,,
1284,training,,,,,,,,
1285,training,,,,,,,,
1286,training,,,,,,,,
1287,training,,,,,,,,
1288,training,,,,,,,,
1289,training,,,,,,,,
1290,training,,,,,,,,
1291,training,,,,,,,,
1292,training,,,,,,,,
1293,training,,,,,,,,
1294,training,,,,,,,,
1295,training,,,,,,,,
1296,training,,,,,,,,
1297,training,,,,,,,,
1298,training,,,,,,,,
1299,training,,,,,,,,
1300,training,,,,,,,,
1301,training,,,,,,,,
1302,training,,,,,,,,
1303,training,,,,,,,,
1304,training,,,,,,,,
1305,training,,,,,,,,
1306,training,,,,,,,,
1307,training,,,,,,,,
1308,training,,,,,,,,
1309,training,,,,,,,,
1310,training,,,,,,,,
1311,training,,,,,,,,
1312,training,,,,,,,,
1313,training,,,,,,,,
1314,training,,,,,,,,
1315,training,,,,,,,,
1316,training,,,,,,,,
1317,training,,,,,,,,
1318,training,,,,,,,,
1319,training,,,,,,,,
1320,training,,,,,,,,
1321,training,,,,,,,,
1322,training,,,,,,,,
1323,training,,,,,,,,
1324,training,,,,,,,,
1325,training,,,,,,,,
1326,training,,,,,,,,
1327,training,,,,,,,,
1328,training,,,,,,,,
1329,training,,,,,,,,
1330,training,,,,,,,,
1331,training,,,,,,,,
1332,training,,,,,,,,
1333,training,,,,,,,,
1334,training,,,,,,,,
1335,training,,,,,,,,
1336,training,,,,,,,,
1337,training,,,,,,,,
1338,training,,,,,,,,
1339,training,,,,,,,,
1340,training,,,,,,,,
1341,training,,,,,,,,
1342,training,,,,,,,,
1343,training,,,,,,,,
1344,training,,,,,,,,
1345,training,,,,,,,,
1346,training,,,,,,,,
1347,training,,,,,,,,
1348,training,,,,,,,,
1349,training,,,,,,,,
1350,training,,,,,,,,
1351,training,,,,,,,,
1352,training,,,,,,,,
1353,training,,,,,,,,
1354,training,,,,,,,,
1355,training,,,,,,,,
1356,training,,,,,,,,
1357,training,,,,,,,,
1358,training,,,,,,,,
1359,training,,,,,,,,
1360,training,,,,,,,,
1361,training,,,,,,,,
1362,training,,,,,,,,
1363,training,,,,,,,,
1364,training,,,,,,,,
1365,training,,,,,,,,
1366,training,,,,,,,,
1367,training,,,,,,,,
1368,training,,,,,,,,
1369,training,,,,,,,,
1370,training,,,,,,,,
1371,training,,,,,,,,
1372,training,,,,,,,,
1373,training,,,,,,,,
1374,training,,,,,,,,
1375,training,,,,,,,,
1376,training,,,,,,,,
1377,training,,,,,,,,
1378,training,,,,,,,,
1379,training,,,,,,,,
1380,training,,,,,,,,
1381,training,,,,,,,,
1382,training,,,,,,,,
1383,training,,,,,,,,
1384,training,,,,,,,,
1385,training,,,,,,,,
1386,training,,,,,,,,
1387,training,,,,,,,,
1388,training,,,,,,,,
1389,training,,,,,,,,
1390,training,,,,,,,,
1391,training,,,,,,,,
1392,training,,,,,,,,
1393,training,,,,,,,,
1394,training,,,,,,,,
1395,training,,,,,,,,
1396,training,,,,,,,,
1397,training,,,,,,,,
1398,training,,,,,,,,
1399,training,,,,,,,,
1400,training,,,,,,,,
1401,training,,,,,,,,
1402,training,,,,,,,,
1403,training,,,,,,,,
1404,training,,,,,,,,
1405,training,,,,,,,,
1406,training,,,,,,,,
1407,training,,,,,,,,
1408,training,,,,,,,,
1409,training,,,,,,,,
1410,training,,,,,,,,
1411,training,,,,,,,,
1412,training,,,,,,,,
1413,training,,,,,,,,
1414,training,,,,,,,,
1415,training,,,,,,,,
1416,training,,,,,,,,
1417,training,,,,,,,,
1418,training,,,,,,,,
1419,training,,,,,,,,
1420,training,,,,,,,,
1421,training,,,,,,,,
1422,training,,,,,,,,
1423,training,,,,,,,,
1424,training,,,,,,,,
1425,training,,,,,,,,
1426,training,,,,,,,,
1427,training,,,,,,,,
1428,training,,,,,,,,
1429,training,,,,,,,,
1430,training,,,,,,,,
1431,training,,,,,,,,
1432,training,,,,,,,,
1433,training,,,,,,,,
1434,training,,,,,,,,
1435,training,,,,,,,,
1436,training,,,,,,,,
1437,training,,,,,,,,
1438,training,,,,,,,,
1439,training,,,,,,,,
1440,training,,,,,,,,
1441,training,,,,,,,,
1442,training,,,,,,,,
1443,training,,,,,,,,
1444,training,,,,,,,,
1445,training,,,,,,,,
1446,training,,,,,,,,
1447,training,,,,,,,,
1448,training,,,,,,,,
1449,training,,,,,,,,
1450,training,,,,,,,,
1451,training,,,,,,,,
1452,training,,,,,,,,
1453,training,,,,,,,,
1454,training,,,,,,,,
1455,training,,,,,,,,
1456,training,,,,,,,,
1457,training,,,,,,,,
1458,training,,,,,,,,
1459,training,,,,,,,,
1460,training,,,,,,,,
1461,training,,,,,,,,
1462,training,,,,,,,,
1463,training,,,,,,,,
1464,training,,,,,,,,
1465,training,,,,,,,,
1466,training,,,,,,,,
1467,training,,,,,,,,
1468,training,,,,,,,,
1469,training,,,,,,,,
1470,training,,,,,,,,
1471,training,,,,,,,,
1472,training,,,,,,,,
1473,training,,,,,,,,
1474,training,,,,,,,,
1475,training,,,,,,,,
1476,training,,,,,,,,
1477,training,,,,,,,,
1478,training,,,,,,,,
1479,training,,,,,,,,
1480,training,,,,,,,,
1481,training,,,,,,,,
1482,training,,,,,,,,
1483,training,,,,,,,,
1484,training,,,,,,,,
1485,training,,,,,,,,
1486,training,,,,,,,,
1487,training,,,,,,,,
1488,training,,,,,,,,
1489,training,,,,,,,,
1490,training,,,,,,,,
1491,training,,,,,,,,
1492,training,,,,,,,,
1493,training,,,,,,,,
1494,training,,,,,,,,
1495,training,,,,,,,,
1496,training,,,,,,,,
1497,training,,,,,,,,
1498,training,,,,,,,,
1499,training,,,,,,,,
1500,training,,,,,,,,
1501,training,,,,,,,,
1502,training,,,,,,,,
1503,training,,,,,,,,
1504,training,,,,,,,,
1505,training,,,,,,,,
1506,training,,,,,,,,
1507,training,,,,,,,,
1508,training,,,,,,,,
1509,training,,,,,,,,
1510,training,,,,,,,,
1511,training,,,,,,,,
1512,training,,,,,,,,
1513,training,,,,,,,,
1514,training,,,,,,,,
1515,training,,,,,,,,
1516,training,,,,,,,,
1517,training,,,,,,,,
1518,training,,,,,,,,
1519,training,,,,,,,,
1520,training,,,,,,,,
1521,training,,,,,,,,
1522,training,,,,,,,,
1523,training,,,,,,,,
1524,training,,,,,,,,
1525,training,,,,,,,,
1526,training,,,,,,,,
1527,training,,,,,,,,
1528,training,,,,,,,,
1529,training,,,,,,,,
1530,training,,,,,,,,
1531,training,,,,,,,,
1532,training,,,,,,,,
1533,training,,,,,,,,
1534,training,,,,,,,,
1535,training,,,,,,,,
1536,training,,,,,,,,
1537,training,,,,,,,,
1538,training,,,,,,,,
1539,training,,,,,,,,
1540,training,,,,,,,,
1541,training,,,,,,,,
1542,training,,,,,,,,
1543,training,,,,,,,,
1544,training,,,,,,,,
1545,training,,,,,,,,
1546,training,,,,,,,,
1547,training,,,,,,,,
1548,training,,,,,,,,
1549,training,,,,,,,,
1550,training,,,,,,,,
1551,training,,,,,,,,
1552,training,,,,,,,,
1553,training,,,,,,,,
1554,training,,,,,,,,
1555,training,,,,,,,,
1556,training,,,,,,,,
1557,training,,,,,,,,
1558,training,,,,,,,,
1559,training,,,,,,,,
1560,training,,,,,,,,
1561,training,,,,,,,,
1562,training,,,,,,,,
1563,training,,,,,,,,
1564,training,,,,,,,,
1565,training,,,,,,,,
1566,training,,,,,,,,
1567,training,,,,,,,,
1568,training,,,,,,,,
1569,training,,,,,,,,
1570,training,,,,,,,,
1571,training,,,,,,,,
1572,training,,,,,,,,
1573,training,,,,,,,,
1574,training,,,,,,,,
1575,training,,,,,,,,
1576,training,,,,,,,,
1577,training,,,,,,,,
1578,training,,,,,,,,
1579,training,,,,,,,,
1580,training,,,,,,,,
1581,training,,,,,,,,
1582,training,,,,,,,,
1583,training,,,,,,,,
1584,training,,,,,,,,
1585,training,,,,,,,,
1586,training,,,,,,,,
1587,training,,,,,,,,
1588,training,,,,,,,,
1589,training,,,,,,,,
1590,training,,,,,,,,
1591,training,,,,,,,,
1592,training,,,,,,,,
1593,training,,,,,,,,
1594,training,,,,,,,,
1595,training,,,,,,,,
1596,training,,,,,,,,
1597,training,,,,,,,,
1598,training,,,,,,,,
1599,training,,,,,,,,
1600,training,,,,,,,,
1601,training,,,,,,,,
1602,training,,,,,,,,
1603,training,,,,,,,,
1604,training,,,,,,,,
1605,training,,,,,,,,
1606,training,,,,,,,,
1607,training,,,,,,,,
1608,training,,,,,,,,
1609,training,,,,,,,,
1610,training,,,,,,,,
1611,training,,,,,,,,
1612,training,,,,,,,,
1613,training,,,,,,,,
1614,training,,,,,,,,
1615,training,,,,,,,,
1616,training,,,,,,,,
1617,training,,,,,,,,
1618,training,,,,,,,,
1619,training,,,,,,,,
1620,training,,,,,,,,
1621,training,,,,,,,,
1622,training,,,,,,,,
1623,training,,,,,,,,
1624,training,,,,,,,,
1625,training,,,,,,,,
1626,training,,,,,,,,
1627,training,,,,,,,,
1628,training,,,,,,,,
1629,training,,,,,,,,
1630,training,,,,,,,,
1631,training,,,,,,,,
1632,training,,,,,,,,
1633,training,,,,,,,,
1634,training,,,,,,,,
1635,training,,,,,,,,
1636,training,,,,,,,,
1637,training,,,,,,,,
1638,training,,,,,,,,
1639,training,,,,,,,,
1640,training,,,,,,,,
1641,training,,,,,,,,
1642,training,,,,,,,,
1643,training,,,,,,,,
1644,training,,,,,,,,
1645,training,,,,,,,,
1646,training,,,,,,,,
1647,training,,,,,,,,
1648,training,,,,,,,,
1649,training,,,,,,,,
1650,training,,,,,,,,
1651,training,,,,,,,,
1652,training,,,,,,,,
1653,training,,,,,,,,
1654,training,,,,,,,,
1655,training,,,,,,,,
1656,training,,,,,,,,
1657,training,,,,,,,,
1658,training,,,,,,,,
1659,training,,,,,,,,
1660,training,,,,,,,,
1661,training,,,,,,,,
1662,training,,,,,,,,
1663,training,,,,,,,,
1664,training,,,,,,,,
1665,training,,,,,,,,
1666,training,,,,,,,,
1667,training,,,,,,,,
1668,training,,,,,,,,
1669,training,,,,,,,,
1670,training,,,,,,,,
1671,training,,,,,,,,
1672,training,,,,,,,,
1673,training,,,,,,,,
1674,training,,,,,,,,
1675,training,,,,,,,,
1676,training,,,,,,,,
1677,training,,,,,,,,
1678,training,,,,,,,,
1679,training,,,,,,,,
1680,training,,,,,,,,
1681,training,,,,,,,,
1682,training,,,,,,,,
1683,training,,,,,,,,
1684,training,,,,,,,,
1685,training,,,,,,,,
1686,training,,,,,,,,
1687,training,,,,,,,,
1688,training,,,,,,,,
1689,training,,,,,,,,
1690,training,,,,,,,,
1691,training,,,,,,,,
1692,training,,,,,,,,
1693,training,,,,,,,,
1694,training,,,,,,,,
1695,training,,,,,,,,
1696,training,,,,,,,,
1697,training,,,,,,,,
1698,training,,,,,,,,
1699,training,,,,,,,,
1700,training,,,,,,,,
1701,training,,,,,,,,
1702,training,,,,,,,,
1703,training,,,,,,,,
1704,training,,,,,,,,
1705,training,,,,,,,,
1706,training,,,,,,,,
1707,training,,,,,,,,
1708,training,,,,,,,,
1709,training,,,,,,,,
1710,training,,,,,,,,
1711,training,,,,,,,,
1712,training,,,,,,,,
1713,training,,,,,,,,
1714,training,,,,,,,,
1715,training,,,,,,,,
1716,training,,,,,,,,
1717,training,,,,,,,,
1718,training,,,,,,,,
1719,training,,,,,,,,
1720,training,,,,,,,,
1721,training,,,,,,,,
1722,training,,,,,,,,
1723,training,,,,,,,,
1724,training,,,,,,,,
1725,training,,,,,,,,
1726,training,,,,,,,,
1727,training,,,,,,,,
1728,training,,,,,,,,
1729,training,,,,,,,,
1730,training,,,,,,,,
1731,training,,,,,,,,
1732,training,,,,,,,,
1733,training,,,,,,,,
1734,training,,,,,,,,
1735,training,,,,,,,,
1736,training,,,,,,,,
1737,training,,,,,,,,
1738,training,,,,,,,,
1739,training,,,,,,,,
1740,training,,,,,,,,
1741,training,,,,,,,,
1742,training,,,,,,,,
1743,training,,,,,,,,
1744,training,,,,,,,,
1745,training,,,,,,,,
1746,training,,,,,,,,
1747,training,,,,,,,,
1748,training,,,,,,,,
1749,training,,,,,,,,
1750,training,,,,,,,,
1751,training,,,,,,,,
1752,training,,,,,,,,
1753,training,,,,,,,,
1754,training,,,,,,,,
1755,training,,,,,,,,
1756,training,,,,,,,,
1757,training,,,,,,,,
1758,training,,,,,,,,
1759,training,,,,,,,,
1760,training,,,,,,,,
1761,training,,,,,,,,
1762,training,,,,,,,,
1763,training,,,,,,,,
1764,training,,,,,,,,
1765,training,,,,,,,,
1766,training,,,,,,,,
1767,training,,,,,,,,
1768,training,,,,,,,,
1769,training,,,,,,,,
1770,training,,,,,,,,
1771,training,,,,,,,,
1772,training,,,,,,,,
1773,training,,,,,,,,
1774,training,,,,,,,,
1775,training,,,,,,,,
1776,training,,,,,,,,
1777,training,,,,,,,,
1778,training,,,,,,,,
1779,training,,,,,,,,
1780,training,,,,,,,,
1781,training,,,,,,,,
1782,training,,,,,,,,
1783,training,,,,,,,,
1784,training,,,,,,,,
1785,training,,,,,,,,
1786,training,,,,,,,,
1787,training,,,,,,,,
1788,training,,,,,,,,
1789,training,,,,,,,,
1790,training,,,,,,,,
1791,training,,,,,,,,
1792,training,,,,,,,,
1793,training,,,,,,,,
1794,training,,,,,,,,
1795,training,,,,,,,,
1796,training,,,,,,,,
1797,training,,,,,,,,
1798,training,,,,,,,,
1799,training,,,,,,,,
1800,training,,,,,,,,
1801,training,,,,,,,,
1802,training,,,,,,,,
1803,training,,,,,,,,
1804,training,,,,,,,,
1805,training,,,,,,,,
1806,training,,,,,,,,
1807,training,,,,,,,,
1808,training,,,,,,,,
1809,training,,,,,,,,
1810,training,,,,,,,,
1811,training,,,,,,,,
1812,training,,,,,,,,
1813,training,,,,,,,,
1814,training,,,,,,,,
1815,training,,,,,,,,
1816,training,,,,,,,,
1817,training,,,,,,,,
1818,training,,,,,,,,
1819,training,,,,,,,,
1820,training,,,,,,,,
1821,training,,,,,,,,
1822,training,,,,,,,,
1823,training,,,,,,,,
1824,training,,,,,,,,
1825,training,,,,,,,,
1826,training,,,,,,,,
1827,training,,,,,,,,
1828,training,,,,,,,,
1829,training,,,,,,,,
1830,training,,,,,,,,
1831,training,,,,,,,,
1832,training,,,,,,,,
1833,training,,,,,,,,
1834,training,,,,,,,,
1835,training,,,,,,,,
1836,training,,,,,,,,
1837,training,,,,,,,,
1838,training,,,,,,,,
1839,training,,,,,,,,
1840,training,,,,,,,,
1841,training,,,,,,,,
1842,training,,,,,,,,
1843,training,,,,,,,,
1844,training,,,,,,,,
1845,training,,,,,,,,
1846,training,,,,,,,,
1847,training,,,,,,,,
1848,training,,,,,,,,
1849,training,,,,,,,,
1850,training,,,,,,,,
1851,training,,,,,,,,
1852,training,,,,,,,,
1853,training,,,,,,,,
1854,training,,,,,,,,
1855,training,,,,,,,,
1856,training,,,,,,,,
1857,training,,,,,,,,
1858,training,,,,,,,,
1859,training,,,,,,,,
1860,training,,,,,,,,
1861,training,,,,,,,,
1862,training,,,,,,,,
1863,training,,,,,,,,
1864,training,,,,,,,,
1865,training,,,,,,,,
1866,training,,,,,,,,
1867,training,,,,,,,,
1868,training,,,,,,,,
1869,training,,,,,,,,
1870,training,,,,,,,,
1871,training,,,,,,,,
1872,training,,,,,,,,
1873,training,,,,,,,,
1874,training,,,,,,,,
1875,training,,,,,,,,
1876,training,,,,,,,,
1877,training,,,,,,,,
1878,training,,,,,,,,
1879,training,,,,,,,,
1880,training,,,,,,,,
1881,training,,,,,,,,
1882,training,,,,,,,,
1883,training,,,,,,,,
1884,training,,,,,,,,
1885,training,,,,,,,,
1886,training,,,,,,,,
1887,training,,,,,,,,
1888,training,,,,,,,,
1889,training,,,,,,,,
1890,training,,,,,,,,
1891,training,,,,,,,,
1892,training,,,,,,,,
1893,training,,,,,,,,
1894,training,,,,,,,,
1895,training,,,,,,,,
1896,training,,,,,,,,
1897,training,,,,,,,,
1898,training,,,,,,,,
1899,training,,,,,,,,
1900,training,,,,,,,,
1901,training,,,,,,,,
1902,training,,,,,,,,
1903,training,,,,,,,,
1904,training,,,,,,,,
1905,training,,,,,,,,
1906,training,,,,,,,,
1907,training,,,,,,,,
1908,training,,,,,,,,
1909,training,,,,,,,,
1910,training,,,,,,,,
1911,training,,,,,,,,
1912,training,,,,,,,,
1913,training,,,,,,,,
1914,training,,,,,,,,
1915,training,,,,,,,,
1916,training,,,,,,,,
1917,training,,,,,,,,
1918,training,,,,,,,,
1919,training,,,,,,,,
1920,training,,,,,,,,
1921,training,,,,,,,,
1922,training,,,,,,,,
1923,training,,,,,,,,
1924,training,,,,,,,,
1925,training,,,,,,,,
1926,training,,,,,,,,
1927,training,,,,,,,,
1928,training,,,,,,,,
1929,training,,,,,,,,
1930,training,,,,,,,,
1931,training,,,,,,,,
1932,training,,,,,,,,
1933,training,,,,,,,,
1934,training,,,,,,,,
1935,training,,,,,,,,
1936,training,,,,,,,,
1937,training,,,,,,,,
1938,training,,,,,,,,
1939,training,,,,,,,,
1940,training,,,,,,,,
1941,training,,,,,,,,
1942,training,,,,,,,,
1943,training,,,,,,,,
1944,training,,,,,,,,
1945,training,,,,,,,,
1946,training,,,,,,,,
1947,training,,,,,,,,
1948,training,,,,,,,,
1949,training,,,,,,,,
1950,training,,,,,,,,
1951,training,,,,,,,,
1952,training,,,,,,,,
1953,training,,,,,,,,
1954,training,,,,,,,,
1955,training,,,,,,,,
1956,training,,,,,,,,
1957,training,,,,,,,,
1958,training,,,,,,,,
1959,training,,,,,,,,
1960,training,,,,,,,,
1961,training,,,,,,,,
1962,training,,,,,,,,
1963,training,,,,,,,,
1964,training,,,,,,,,
1965,training,,,,,,,,
1966,training,,,,,,,,
1967,training,,,,,,,,
1968,training,,,,,,,,
1969,training,,,,,,,,
1970,training,,,,,,,,
1971,training,,,,,,,,
1972,training,,,,,,,,
1973,training,,,,,,,,
1974,training,,,,,,,,
1975,training,,,,,,,,
1976,training,,,,,,,,
1977,training,,,,,,,,
1978,training,,,,,,,,
1979,training,,,,,,,,
1980,training,,,,,,,,
1981,training,,,,,,,,
1982,training,,,,,,,,
1983,training,,,,,,,,
1984,training,,,,,,,,
1985,training,,,,,,,,
1986,training,,,,,,,,
1987,training,,,,,,,,
1988,training,,,,,,,,
1989,training,,,,,,,,
1990,training,,,,,,,,
1991,training,,,,,,,,
1992,training,,,,,,,,
1993,training,,,,,,,,
1994,training,,,,,,,,
1995,training,,,,,,,,
1996,training,,,,,,,,
1997,training,,,,,,,,
1998,training,,,,,,,,
1999,training,,,,,,,,
2000,unseen,0.379,0.186,,-0.193,,0.3520422431269335,2.6392428839649145,0.3336002017874551
2001,unseen,0.1615,0.074,,-0.08750000000000001,,0.9863212793692246,3.009935426621875,0.3562658625953804
2002,unseen,0.2585,0.122,,-0.1365,,0.6656645676559241,3.245911951197939,0.3357295626806878
2003,unseen,0.5345,0.283,,-0.2515,,0.40763669657439444,1.5152104229615786,0.3333929818939272
2004,unseen,0.105,0.054,,-0.051,,0.6939922647809764,3.1443987238200837,0.3423686992031226
2005,unseen,0.3115,0.229,,-0.08249999999999999,,0.4031984601234759,3.12168531319962,0.33429461088551254
2006,unseen,0.1775,0.086,,-0.0915,,0.6666928134114894,2.6918944761469326,0.33817500448507964
2007,unseen,0.3375,0.212,,-0.12550000000000003,,0.45118387182662667,2.219299149758456,0.3343259267023413
2008,unseen,0.096,0.153,,0.056999999999999995,,0.9381218991461352,3.3411948301185155,0.3342014803253808
2009,unseen,0.1965,0.102,,-0.09450000000000001,,0.7476955925339769,2.395470702914378,0.3364338729258174
2010,unseen,0.0725,0.074,,0.0015000000000000013,,1.2803395937777076,3.5127517177785315,0.3361860847333821
2011,unseen,0.1455,0.083,,-0.062499999999999986,,0.6624449225572773,2.9924983514247425,0.3387870613806747
2012,unseen,0.278,0.219,,-0.059000000000000025,,0.2606908073379762,2.6335921462133927,0.3337736886669266
2013,unseen,0.184,0.098,,-0.086,,0.8467098077849843,2.3327362460271837,0.3432110764311592
2014,unseen,0.3075,0.159,,-0.1485,,0.666111957441693,1.8400735203193754,0.33377834837575926
2015,unseen,0.4265,0.228,,-0.19849999999999998,,0.6011040710029926,1.4714498155221831,0.3338818487815029
2016,unseen,0.4265,0.201,,-0.22549999999999998,,0.8110510155870941,2.2467783267997996,0.33479728607830056
2017,unseen,0.3845,0.37,,-0.014500000000000013,,0.47614149484407675,2.9602427560375424,0.33355705698132415
2018,unseen,0.2955,0.147,,-0.1485,,0.5022100563362956,3.155796180946508,0.33398949276606427
2019,unseen,0.505,0.281,,-0.22399999999999998,,0.6479013187957453,2.3930643682667343,0.33337832952459706
2020,unseen,0.2415,0.121,,-0.1205,,0.3720778998287168,3.2594229893093076,0.3339989131747374
2021,unseen,0.5985,0.318,,-0.2805,,0.3890827737425349,1.4610865736646677,0.3334360954127834
2022,unseen,0.252,0.138,,-0.11399999999999999,,0.7703101292047204,3.150515518956369,0.3336163747840415
2023,unseen,0.2285,0.273,,0.04450000000000001,,0.6792954049310503,3.734739735146498,0.3358552393802857
2024,unseen,0.3305,0.174,,-0.15650000000000003,,0.8270930896061155,1.5092544155259238,0.3347929821484815
2025,unseen,0.147,0.094,,-0.05299999999999999,,0.8611050320786117,2.845202364110018,0.3336152532238978
2026,unseen,0.36,0.191,,-0.16899999999999998,,0.36334969557852065,2.811480492366511,0.33369564237449345
2027,unseen,0.5175,0.293,,-0.22449999999999998,,0.4906180752399653,1.4637418079656719,0.33354399019080894
2028,unseen,0.09,0.044,,-0.046,,0.788651657396755,3.418093171418928,0.33930451043626264
2029,unseen,0.373,0.178,,-0.195,,0.24028841033482043,2.843207391614813,0.33353306725726956
2030,unseen,0.205,0.091,,-0.11399999999999999,,0.6039687121153093,2.680525544320009,0.3412155936734239
2031,unseen,0.2275,0.114,,-0.1135,,0.551691297310721,2.4416232897207495,0.3350368169086211
2032,unseen,0.329,0.197,,-0.132,,0.4699581476027576,2.7973861242969447,0.3333480616385165
2033,unseen,0.117,0.067,,-0.05,,0.8183703638899131,4.108458922529172,0.33566221525353807
2034,unseen,0.156,0.078,,-0.078,,0.7961591292096238,3.2292951177057865,0.334376689565176
2035,unseen,0.0365,0.015,,-0.0215,,0.9178150360485934,3.969340274389975,0.39491778014869006
2036,unseen,0.197,0.097,,-0.1,,0.6649242041587727,2.296685257315436,0.3360838598134566
2037,unseen,0.3715,0.3,,-0.07150000000000001,,0.40871326805858027,2.810206136949551,0.33357788426130086
2038,unseen,0.2425,0.11,,-0.1325,,0.6457310565900581,2.1339759016694484,0.3431460903820425
2039,unseen,0.3735,0.384,,0.01050000000000001,,0.33617000237388994,2.746165520527926,0.3334532105514697
2040,unseen,0.463,0.225,,-0.23800000000000002,,0.6194019547237576,1.956999595489024,0.33372556101902245
2041,unseen,0.081,0.044,,-0.037000000000000005,,1.1527841286816911,3.2771846665620408,0.35060586734693877
2042,unseen,0.1715,0.184,,0.012499999999999983,,0.880533553669486,3.2588529712203758,0.33433341749779066
2043,unseen,0.335,0.163,,-0.17200000000000001,,0.5760826772712064,3.092061808052561,0.33356964548258455
2044,unseen,0.3645,0.302,,-0.0625,,0.47807100694377186,2.9909839991291487,0.33367971332804497
2045,unseen,0.2565,0.203,,-0.05349999999999999,,0.611497066994126,3.7526224532953076,0.3347022499443083
2046,unseen,0.3435,0.175,,-0.16850000000000004,,0.6805076305687573,2.514262473671065,0.3337365077862034
2047,unseen,0.435,0.255,,-0.18,,0.49256589730651923,2.580377027487793,0.3333534699959645
2048,unseen,0.4895,0.248,,-0.2415,,0.7054636238437173,2.4439345272964395,0.3334097769836132
2049,unseen,0.1535,0.078,,-0.0755,,0.7634068889000445,2.8052313322206315,0.3342378714458486
2050,unseen,0.065,0.042,,-0.023,,0.758783369782113,3.648972301762372,0.3521591853144971
2051,unseen,0.3775,0.174,,-0.20350000000000001,,0.47187533532049497,1.6119189107665008,0.334111667585738
2052,unseen,0.417,0.255,,-0.16199999999999998,,0.6310515478750823,1.7011279816646858,0.3333672035089502
2053,unseen,0.0895,0.09,,0.0005000000000000004,,0.8787574175690512,4.8652878193754105,0.3994674012855831
