f0,f1,f2,f3,f4,f5,f6,f7,closest_centroid,a,neighbor,r
0.0402,2.5591,0.8951,0.2629,-1.486,2.2586,2.1516,1.3354,3.0,1.045277781261993,3,53.7278
2.4314,2.4449,-0.7936,-1.0731,-0.9702,0.7366,1.7651,0.0074,2.0,1.5337029764592596,3,77.0918
2.7743,3.1809,-3.8181,0.2075,0.2021,2.6073,1.3263,-1.4325,2.0,2.5823635065575123,3,10.047
-0.5181,0.5174,0.0497,1.6838,0.907,0.0357,1.9234,0.748,3.0,0.9230436067705564,3,116.74019999999999
-0.5609,0.7252,0.2491,-0.7062,1.4353,1.3784,-1.6631,2.5132,1.0,1.9758844095746093,2,32.58240000000001
2.7062,-0.5612,-0.8564,-1.9837,-1.553,-1.8761,-0.4407,-1.6325,0.0,1.5363841316545774,1,59.7728
-1.7322,1.5618,1.9569,-1.2632,0.8042,1.75,-0.4646,0.6857,1.0,1.3747654636337048,2,49.1515
1.0496,0.4213,-0.0793,-0.4931,0.776,-0.6556,0.2472,1.6719,2.0,1.357514419812916,1,247.30169999999998
-2.6342,-1.7528,0.0875,2.2894,-0.0928,0.2221,-0.0837,-2.3881,3.0,0.5556321894922946,3,151.8175
0.9113,2.8481,-0.1695,-1.5537,-0.3974,1.9717,0.872,-1.0052,2.0,1.6524197227096982,3,26.360000000000003
0.3385,2.9867,-1.2369,0.3735,0.9936,1.7239,2.7571,-3.1012,2.0,2.7880615380582983,1,12.877
-0.3742,2.8293,2.9167,-2.2172,-1.1299,1.6661,1.1794,1.3529,1.0,2.3297774078224704,2,21.9615
0.8811,3.3006,-1.3369,-1.2586,1.551,2.0786,1.0005,-2.1834,2.0,2.291306539946152,1,16.9038
-1.1886,1.5961,0.5961,-0.8774,1.8729,2.1518,-1.257,1.7829,1.0,2.524789753623062,0,29.314299999999996
-2.372,-0.4439,2.0666,0.4737,-0.6338,0.735,-0.1844,0.3384,3.0,0.906400479920436,3,155.101
-1.5575,-3.8489,0.8694,-0.4234,-1.5716,-1.5822,-3.3538,-1.6991,1.0,2.5119621275011315,0,10.051400000000001
4.0783,4.0911,-2.6377,-1.7218,-1.0928,1.9962,1.9806,-1.131,2.0,1.5033633260127135,3,14.3743
2.1157,-0.3163,-0.9434,-0.1973,0.2389,-2.1145,1.0501,-0.0731,0.0,2.2929959376326865,1,190.6186
0.0054,-2.5968,-0.4717,1.9296,-0.7478,-1.5781,-0.4763,1.6093,0.0,2.81968383865993,1,192.8291
-0.1892,-0.9149,0.4212,-0.8447,0.4271,-0.8492,-1.2893,0.0374,1.0,1.5252005605821155,0,159.88479999999998
-2.105,0.7776,2.2455,0.0562,-0.7336,1.122,0.9895,-0.6747,3.0,0.37238888275564536,3,132.8089
-0.6939,-0.3211,-1.6812,2.1553,1.1674,0.6498,0.3295,-0.8536,0.0,2.791233755886453,1,127.18419999999999
-0.9787,1.1835,2.0409,-1.4299,-0.1562,0.8568,0.0259,0.3858,1.0,1.3863482426865177,2,84.3099
-0.7538,0.4874,2.5671,-0.833,-1.5867,-0.3953,1.4876,-0.627,3.0,0.9154481525460645,3,78.9252
-0.5775,2.2054,2.1252,-2.2798,0.5873,1.3745,-0.1821,1.4415,1.0,2.078144901107717,2,24.0753
2.33,0.0664,-1.2152,-1.1898,0.1968,-0.8591,-0.7986,1.3036,2.0,1.3854108091104238,1,148.42669999999998
5.3762,3.8495,-1.6123,-3.1377,1.989,-1.1357,2.1296,2.3656,2.0,3.0444337732984135,3,15.7287
2.5694,2.1964,-0.9118,-1.1347,0.4965,-0.5786,2.2609,-0.7198,2.0,1.0959357736655888,3,69.6659
0.6469,1.9464,1.2133,-1.6845,-0.5238,0.854,0.6065,1.2401,2.0,1.135822107550297,1,53.8313
1.6997,2.0655,-0.6183,-1.3178,0.4297,0.528,0.8425,0.0874,2.0,0.9382305260435745,1,98.2048
1.0782,0.344,-1.751,2.4336,2.1926,-1.4602,3.03,0.2364,0.0,4.6218178101262275,1,23.121
-1.5341,-3.9126,1.0242,0.2508,-2.5545,-1.4475,-2.6764,-1.2949,1.0,1.6946006579722561,0,20.3689
1.2435,2.4357,-1.2245,-0.7369,1.3249,1.0211,1.1907,-0.9719,2.0,1.607580844001322,3,51.5964
0.8033,0.0172,-1.6252,0.0567,-0.8903,0.6786,-0.4678,-1.8261,0.0,1.4162189096322642,1,118.38080000000001
3.8311,0.8393,-0.3596,-0.3425,-3.7673,-1.1666,2.6532,1.6686,2.0,3.123095680570802,3,21.560200000000002
-2.1309,-0.5194,2.9111,-1.1307,-0.2107,0.2804,-1.4648,1.626,1.0,1.4661554249123807,2,53.0429
-0.1408,-4.7603,0.1492,1.0695,-1.5258,-3.8304,-1.453,-0.7491,0.0,2.934581114912314,1,23.4425
-2.1402,-1.5857,1.3893,0.0158,0.0339,0.5093,-2.5801,1.7716,1.0,1.8442652005609175,0,58.88249999999999
-4.1091,-1.4848,1.8063,1.2325,-0.854,1.4255,-1.1788,-2.3014,3.0,1.68044391159003,3,27.357
1.2469,3.5533,-2.146,-0.5362,1.0931,1.9012,2.4675,-4.5337,2.0,4.060920156811753,1,5.4718
0.1461,-1.7596,-0.4299,-1.2552,-0.2639,-1.0149,-2.4741,-1.6779,1.0,1.9457115073926043,0,19.5789
3.783,0.401,-0.8184,-1.0014,-0.8848,-3.2443,2.8698,-1.1993,2.0,1.774112448521797,3,52.8333
-0.5027,3.3375,1.4293,-2.4837,-1.3255,3.4773,-0.0736,-0.8499,1.0,1.1610019509027496,2,3.7169000000000003
3.2503,-2.3775,-3.0878,-0.7037,1.1811,-3.5832,-1.6097,-1.0668,0.0,2.379755617705314,1,8.0844
0.8733,3.3986,-1.3873,-1.0235,1.0875,2.103,1.5875,-3.0796,2.0,2.7080232347599984,1,12.9063
0.1193,1.949,2.677,-0.8278,-1.9888,-0.0624,3.2813,-0.1004,3.0,1.3344883626319106,3,24.5167
-0.1284,-0.4218,0.4915,-0.0226,2.1816,-1.3889,-0.0687,1.8728,0.0,2.3481931096057664,1,229.1756
-0.4766,0.925,0.0515,1.2474,-1.5881,1.7317,1.2956,0.0382,3.0,0.5653572587311473,3,161.42309999999998
0.7748,0.0597,-0.9514,-0.2018,2.8251,-1.1906,-0.1598,0.8248,0.0,0.9525682705192324,1,187.33960000000002
0.0383,1.9054,0.0986,1.1238,-2.232,2.2247,2.2839,-0.0103,3.0,0.679128662331373,3,103.1006
-1.7873,-1.884,0.0133,2.0143,-0.4187,-0.3937,0.0125,-1.6506,3.0,0.3976353480263055,3,238.59359999999998
-3.1196,-0.3594,3.2346,-0.4548,-1.2423,0.5945,-0.02,-1.7201,3.0,1.5919198503693557,3,54.1375
-1.3377,-1.3612,2.0346,-0.6513,0.2376,-1.0317,-1.2881,1.4545,1.0,1.3345923122811698,0,109.0076
0.2205,-1.6847,0.5185,-0.3329,-1.3592,-1.1668,-1.1429,0.6264,1.0,1.4481977454753876,2,115.2167
-1.9707,-0.7125,0.6526,1.3273,-0.5705,0.6769,0.1287,-1.1378,3.0,0.4327009706483195,3,213.1959
-0.995,0.1211,1.4557,-0.149,2.3481,-1.4583,1.1057,0.1322,3.0,0.9023965314649661,3,101.3774
1.6868,4.6295,-1.7204,-2.8173,0.9559,3.0446,0.7976,-3.8932,2.0,4.192015836086501,3,7.5319
-1.5086,-1.6604,-1.9753,2.0647,-3.1917,3.12,-2.6144,-2.0689,0.0,3.621618223943547,1,5.6244
0.1783,0.023,1.656,0.2088,0.6209,-2.5165,2.8423,0.1037,3.0,1.116738563854586,3,64.1229
2.0491,1.1715,-0.3969,-1.6559,3.624,-1.3152,-0.4502,4.2099,2.0,3.104277727588174,1,10.485800000000001
1.9236,2.461,-0.6287,-0.7482,-0.2801,0.6734,2.0167,-0.0782,2.0,1.0514045367982752,3,73.57050000000001
1.823,3.2301,-1.9612,-2.1204,1.6168,1.3319,0.8283,-3.6696,2.0,3.720506687267206,3,11.009
-1.5615,2.154,1.0148,-1.494,2.8552,2.5866,-1.7403,2.4947,1.0,2.3412818582989923,0,11.893
-1.8278,-0.6601,0.2357,0.5524,-1.9578,1.1743,-0.2614,-4.1772,3.0,2.875934029146009,3,10.0768
2.5859,3.2184,-1.9243,-0.2222,0.5554,0.9707,2.8039,-0.6987,2.0,1.5340404427524095,3,49.6437
0.9617,2.4379,-1.6797,-0.077,2.9127,1.0406,1.0737,0.078,2.0,2.1214073984032407,3,23.6155
1.2673,2.9519,-0.9966,-1.5984,0.791,1.6909,0.7591,-1.5029,2.0,1.6579826356147402,3,29.611200000000004
-2.9673,-1.5002,1.014,1.3962,0.0737,0.3964,-0.6591,-1.5836,3.0,0.5143878886599054,3,130.8447
-3.4871,-5.394,0.1936,2.389,-1.1322,-0.9256,-3.8281,-1.3368,0.0,3.2111357180910316,1,44.005100000000006
0.4472,0.3882,-1.8009,1.5901,0.2245,0.1011,1.7887,-2.5553,0.0,2.896669259684302,1,119.68220000000001
1.4125,-1.1795,0.2839,0.6739,-2.6876,-2.1054,1.8637,-0.4417,0.0,2.2296501765972163,1,120.4573
1.8794,-0.8701,-2.8131,-0.0453,0.2134,-0.6547,-1.2263,-1.4931,0.0,1.7151192961423989,1,132.6244
3.5693,-0.0248,-2.7546,0.1538,0.4032,-2.1299,1.324,-0.4054,2.0,1.9805498832394997,3,104.0382
-3.0785,-1.2815,1.0415,1.6419,0.0028,0.3135,0.1306,-2.5668,3.0,0.5371181992820531,3,110.4864
-2.6408,0.516,1.2153,0.2866,1.0043,2.6726,-1.8388,2.4088,1.0,3.006240387926421,2,17.358800000000002
1.8183,-0.2781,-0.4203,-0.6359,0.7707,-2.0531,0.4664,0.9612,0.0,1.7525974751779145,1,205.1223
-1.1236,-0.1834,0.5484,0.8149,0.0531,0.5378,0.0462,0.6229,3.0,0.7709518921437318,3,256.2962
1.4773,1.577,-3.4485,0.1886,4.6836,-0.5907,1.189,-3.2629,2.0,3.4209807292646364,3,4.1747000000000005
-0.8834,-5.075,2.2228,-1.9703,-2.0826,-3.8606,-3.9768,-1.0632,1.0,3.759511240839693,0,1.864
-4.2948,1.5792,2.6108,-0.4567,1.7572,3.6291,-1.5709,0.9162,1.0,3.9480966236909643,0,3.8518
1.0188,1.2852,-0.1291,-0.1353,2.0324,-0.9325,1.7843,1.0019,2.0,1.0094875432614332,3,131.6338
1.5151,-0.1098,0.3935,-2.2248,-0.789,-1.5709,-0.2412,-1.4042,1.0,2.287347448465143,0,32.1189
3.1746,1.3938,-3.4576,-0.8949,2.7792,-0.2261,-0.4612,0.4767,2.0,2.599646818319753,1,43.1047
3.5273,-1.443,-3.5018,-1.213,0.2195,-1.3855,-2.9374,0.577,0.0,2.4095163000071205,1,8.203
-1.4752,5.4339,4.2279,-3.5949,0.783,4.5848,0.0152,5.1376,1.0,6.144092703564946,2,0.34950000000000003
-0.1742,-2.9757,0.5248,1.7282,-2.7431,-1.6668,-0.2273,1.2182,0.0,2.6063116985502703,1,73.3867
1.947,-1.265,-0.1087,1.0667,-3.1083,-1.6895,1.4138,1.7189,0.0,3.04446549660199,1,59.956599999999995
1.2376,3.6544,-1.4613,-1.3459,1.0655,2.1862,1.494,-2.7192,2.0,2.4428739427158326,1,14.479300000000002
-1.0935,-1.5076,2.4191,-1.1888,-1.7151,-1.4574,-0.5247,-1.3719,1.0,2.5638117364580415,2,35.9706
3.986,4.0923,0.0002,-3.6485,0.6125,0.6073,0.9454,3.8325,2.0,2.088279885455972,1,2.4709000000000003
-1.3988,-1.2958,1.1761,0.2337,-1.3893,-0.1043,-0.6648,-0.8027,1.0,1.7267518872148357,2,168.9635
2.5487,1.1124,-2.7722,0.2177,-0.5949,0.3994,1.0441,-1.5541,2.0,1.6316287905035252,1,153.3508
1.5959,2.306,-2.5986,2.0169,1.5116,0.2049,4.1648,-2.3566,2.0,3.4977909557319156,3,19.9579
-1.5065,-0.2949,1.3456,-1.3214,1.5443,-0.077,-1.6475,-0.0919,1.0,1.6208925411636639,2,69.8822
1.1974,3.5974,-1.2606,-3.4533,1.372,2.3577,-0.5919,-3.8904,2.0,4.513606277689715,1,5.024900000000001
-0.0634,1.1632,1.9031,-1.8784,-0.5073,0.0846,0.4008,0.1204,1.0,1.83474784916075,2,61.14
3.2763,2.4767,-1.4482,-1.1038,1.6731,-0.8499,2.2154,0.9251,2.0,1.931681583491442,3,69.5378
0.752,2.1667,-0.9773,-0.0005,0.7876,0.9523,1.8865,-1.6016,2.0,2.0475022564090137,3,51.528400000000005
-1.8439,-1.7252,1.2202,0.5215,-0.9445,-0.5195,-0.6147,-1.4722,3.0,0.9562388509153958,3,167.5755
0.6694,-1.8523,-0.9459,3.2804,-0.7362,-1.9012,2.002,1.6664,0.0,4.595484926533869,1,41.7836
-0.1234,-0.9293,1.5084,0.8615,0.848,-2.8852,2.24,0.9917,3.0,0.5701387024224921,3,82.3142
3.2365,3.7507,-2.331,0.438,-0.1393,1.2226,3.9672,-0.3505,2.0,2.4181790525103812,3,25.744799999999998
-1.022,0.2995,0.1744,-0.1302,1.1884,0.8729,-0.8457,0.2268,1.0,0.6768063460104378,0,157.6562
-0.8489,1.7091,-0.433,1.7989,-1.2391,2.6254,2.0152,-1.1037,3.0,0.72729304272762,3,112.6197
-3.5812,-0.6601,2.649,1.1904,1.5365,0.3494,-0.0926,1.6077,3.0,0.9575773128055983,3,64.4255
0.1957,-4.0448,2.1999,-1.952,-2.3812,-3.9139,-2.5536,-0.0092,1.0,2.4141512690798805,0,2.9152000000000005
0.0413,-0.2313,0.1741,2.2902,-2.0681,-0.4411,2.9547,-0.4979,3.0,1.6713926229345404,3,122.361
2.9751,-1.1332,-0.8289,-0.6675,-3.0052,-1.6089,-0.2495,1.146,0.0,1.9092431118115893,1,55.318599999999996
-4.0504,-3.0176,3.2053,0.3886,-1.5589,-0.4291,-1.9487,-1.3228,1.0,3.016611043870257,0,7.601700000000001
-1.508,0.2317,2.2202,-1.6032,0.2008,-0.2914,-0.1005,-1.8719,1.0,2.6892491461372634,2,43.028800000000004
2.5511,-0.6113,-0.0808,-1.0188,-1.048,-2.9191,1.2591,-0.4035,0.0,2.0024915006061836,1,95.1636
-2.2192,-3.1377,-0.5539,1.4445,2.8203,-1.2482,-2.8099,0.2007,0.0,1.4822546643542784,1,97.73530000000001
-1.38,-1.828,2.1195,-1.8593,0.7883,-1.5518,-2.5772,0.4848,1.0,2.8658376960323477,0,24.052300000000002
3.0777,0.4115,-1.7556,-1.4152,-0.6207,-0.8761,-0.2002,-0.2173,2.0,0.7972531279336588,1,130.04489999999998
1.2818,3.7982,-0.3819,-1.579,-0.2835,2.6555,1.3515,-0.3988,2.0,1.4942747705827075,3,18.183699999999998
6.2026,1.606,-3.0373,-2.0795,-2.3055,-1.8745,2.1547,-1.8634,2.0,3.632485818279268,1,19.4565
-0.2455,-4.1648,-1.4291,1.8086,1.457,-2.9089,-2.3028,0.9513,0.0,3.211393104246193,1,103.12490000000001
-1.5796,-1.825,4.1153,-2.2598,-1.8014,-2.5176,-0.4816,-1.5429,1.0,3.5131610039962586,0,6.0799
-2.5047,-1.184,0.2112,-0.1141,2.911,0.8406,-3.4687,1.0649,1.0,2.557191539560539,0,13.5029
-2.9696,-0.9251,2.8517,-0.4941,1.0873,-0.1898,-1.2346,0.7351,1.0,1.7503756025493526,0,88.25789999999999
0.5841,2.575,-0.0664,-2.0935,2.6476,1.5847,-0.9676,2.2238,2.0,1.0053706629895267,1,10.161100000000001
-0.2938,-0.5774,0.3695,-0.6231,1.7908,-1.1343,-0.7943,0.4089,1.0,1.079057389576662,2,197.9867
3.6855,2.5027,-2.2345,-1.1038,0.4927,0.2728,1.2837,1.1655,2.0,1.2852204013320063,1,98.77380000000001
-0.4515,2.5117,-0.354,2.3279,-2.4191,2.6117,4.2376,-2.6923,3.0,0.7474912440958749,3,35.9048
-2.4665,1.835,-0.3028,1.4178,1.9239,3.5139,-0.0491,0.181,3.0,2.583722477357041,3,2.7706
2.6605,1.0747,-3.2485,0.6181,1.2809,-0.5322,1.6022,-1.6317,2.0,2.174864736023829,3,88.0562
-0.0311,-1.5817,-0.7458,-0.229,-0.5826,-0.2833,-2.0614,-0.8623,0.0,0.8544309626880335,1,137.2169
-0.2097,-3.4724,0.2843,1.457,2.8117,-4.7372,0.0278,1.5846,0.0,5.033689825565338,1,39.3423
0.874,1.4688,0.3199,-1.3901,0.3574,0.571,-0.0265,1.4083,2.0,0.888440814010704,1,101.1792
-0.0684,-4.1393,1.6003,-2.2887,-1.5522,-3.6413,-3.4858,-1.1115,1.0,3.095852706444542,0,3.6115000000000004
2.173,1.9432,-3.4685,-0.7902,4.755,-0.3609,0.3314,-1.9093,2.0,3.426865211822608,3,4.6652000000000005
2.6114,2.1944,-1.548,-0.5921,0.542,0.0404,1.9014,-0.0161,2.0,0.8571868407762655,3,127.98549999999999
-0.1933,0.7947,1.5779,-1.237,-0.7021,-0.2276,0.9261,-1.028,1.0,1.8742997599103515,2,78.9704
-0.5891,-3.5108,2.5448,-2.0903,-1.781,-3.3057,-2.4836,-0.6967,1.0,3.191116218504116,0,4.4270000000000005
-0.9581,-0.1838,2.1688,-0.2619,1.976,-2.0641,1.3233,0.8884,3.0,0.8708061093033301,3,95.71499999999999
-1.6246,-0.4978,1.1163,-0.3332,-0.2165,0.3739,-0.8145,-1.2452,1.0,1.7656549266490322,0,131.27530000000002
0.1301,0.5274,0.1423,-0.3716,0.1175,0.928,-0.8182,2.2414,1.0,1.2849336947874006,2,105.1921
-5.6456,-1.28,4.2045,0.5576,4.4872,-0.4246,-1.3154,2.0981,3.0,1.5331990966603162,3,6.4878
-2.3035,-3.1704,2.8808,-1.0525,-2.7473,-1.853,-1.6349,-3.3414,1.0,2.815170415800791,0,7.176500000000001
-0.7857,-2.1582,1.7586,-0.9463,-2.1053,-1.6146,-1.0937,-1.5599,1.0,2.035701323868509,0,32.9448
-0.0921,1.6169,0.332,0.7925,-0.7903,1.4105,1.8958,0.6208,3.0,1.1447503439615134,3,111.0141
2.579,4.2507,-0.865,-1.3688,-1.4999,2.3805,2.6839,-0.6126,2.0,0.9900371558684073,3,13.6676
-1.3332,3.0271,1.4388,0.4598,-1.8978,3.4401,2.4182,-0.507,3.0,0.8520913390006943,3,54.272999999999996
-1.7556,-0.2827,1.6031,-0.4428,0.0938,0.7508,-1.2569,0.9362,1.0,1.1601039306889716,0,127.6709
5.9132,4.8412,-0.7423,-4.2343,1.7386,-1.1933,2.7506,2.9166,2.0,3.750783615459576,3,4.7415
0.1237,3.331,2.6876,-2.9785,-0.0265,1.3892,1.0468,1.3717,2.0,1.0050528493566906,3,7.3682
-2.0834,-0.4448,0.4673,1.31,-0.9348,1.5402,-0.2988,-0.9581,3.0,0.8359481682496852,3,156.2989
-0.6295,-0.3106,0.867,-0.7386,0.3849,0.2511,-1.4954,1.6789,1.0,1.2880436832654392,2,119.2922
1.8005,-0.9917,-0.8777,-0.5258,-1.9802,-1.1139,-0.4024,-0.7266,0.0,0.9064734359042205,1,141.191
1.444,2.2018,-1.5328,-0.7101,1.717,0.6395,1.0678,-1.0518,2.0,1.5002105352249708,3,54.4023
0.5644,-0.1313,-0.2268,-0.0084,-0.7694,0.0265,-0.1492,0.5917,0.0,0.6490682013471314,1,259.7467
1.3073,3.0143,-0.7484,-3.3535,0.7575,1.8282,-0.6823,-2.7099,2.0,3.5900248286049505,3,7.6736
2.0833,2.897,-0.6166,-1.0917,3.1838,-0.2062,1.769,2.5027,2.0,2.7132778423891657,3,25.5141
3.0168,5.0719,-2.5845,1.322,-0.3402,2.2621,5.8324,-1.5174,2.0,4.507270990300003,3,1.9947
-1.2756,-3.2694,0.8584,-0.849,-1.5371,-1.5247,-2.9041,-2.4315,1.0,2.361967228815844,0,11.208300000000001
-0.1824,-1.1277,-0.0308,2.0212,-1.3589,-1.1536,1.9597,-1.1226,0.0,2.964974407983988,1,205.668
1.5374,-1.8561,-1.6631,0.6678,1.8847,-2.5607,-0.795,1.788,0.0,2.4139721539404726,1,179.9851
-0.5788,-1.0415,-0.5095,0.221,1.098,0.0112,-1.823,0.8315,1.0,0.8079268655020699,0,232.09380000000002
3.5041,0.7026,-0.8079,-0.4713,2.3795,-3.2134,2.129,3.5875,2.0,3.6392214332189257,3,58.9799
-0.8292,0.4391,0.4246,0.5258,-0.9065,1.7993,-0.4503,1.5799,3.0,1.122937041868332,3,89.96369999999999
1.8963,-1.0385,-1.439,-0.3379,-1.5363,-1.006,-0.6569,-0.7856,0.0,1.0714203283492432,1,152.93619999999999
3.5666,2.8083,-3.1219,-0.5655,1.5691,-0.1807,2.5782,-1.9825,2.0,1.8463332960221486,3,37.2483
-2.2929,1.9372,2.7153,-1.3805,0.6267,2.4246,-0.5777,1.6464,1.0,2.0726648716085263,2,21.8426
4.5812,2.1305,-0.8426,-1.5576,1.9709,-2.6005,2.5813,3.8793,2.0,3.6456062033631684,3,30.411
0.7372,0.2114,0.1732,-0.0662,1.8008,-1.6519,1.1511,1.1471,0.0,2.1683605696470325,1,222.932
-1.8461,2.3623,2.5617,-1.5027,0.1517,2.0568,0.6313,-0.3097,1.0,1.9005974455417958,2,27.524
-4.7632,-6.0694,1.2544,3.591,-1.9259,-0.8596,-3.287,-0.7053,3.0,4.152999448591344,3,17.3419
0.969,-4.2986,2.4316,-2.3773,-2.4384,-4.7826,-2.6135,1.3065,1.0,3.3853456056952305,0,0.8155
2.0727,1.3415,-2.5006,-0.3712,0.8351,1.1043,-0.5297,0.7537,2.0,1.5543508291244923,1,122.49129999999998
3.5893,1.286,-2.5729,-1.3694,2.522,-0.8286,-0.5068,2.6118,2.0,1.5794198650137397,1,41.6476
-1.4171,-0.4787,1.146,-0.6068,0.745,0.3455,-1.609,0.935,1.0,0.8821223214498084,0,131.6451
3.3364,5.5025,-3.2847,-3.5114,1.474,2.8962,1.1484,-5.2979,2.0,5.565857711979351,3,2.9866
-2.7947,-0.7729,2.1437,0.1131,0.3001,0.5035,-0.9812,0.1606,1.0,1.3973751929957818,0,135.223
-0.4958,-0.4387,-0.209,-0.7948,3.5029,-1.0347,-1.4762,0.3103,1.0,0.8912132180348308,2,60.4803
0.9956,1.4165,0.3372,-1.0439,-0.7409,0.5311,0.7142,0.4993,2.0,1.0899313143496703,1,100.4768
1.5403,3.9201,-0.1322,-1.3194,-1.8386,2.7294,2.2847,-0.9612,2.0,1.3403721721969646,3,10.5714
0.5774,-0.1465,-0.3984,-0.6486,0.6816,-0.3369,-0.8976,0.6653,1.0,0.9468465081521926,0,246.3533
2.8381,3.9321,-0.5417,-1.5407,1.4692,0.2113,3.1542,0.7974,2.0,2.0425549809001433,3,13.863800000000001
2.5423,6.0488,-3.1053,-4.4192,2.4998,3.9089,-0.0782,-5.6916,2.0,7.193627543180145,3,1.199
1.0662,1.0498,0.5372,-1.7326,-0.0909,-0.5978,0.6851,-0.8439,2.0,0.615933559728645,3,52.2452
3.4291,0.9637,-0.4903,-1.6564,1.4214,-2.7526,1.5696,1.7635,2.0,2.5695092449726644,3,61.839999999999996
2.9278,6.3801,-3.0128,-2.9939,1.2153,4.0613,1.7869,-4.4662,2.0,5.407769886931212,3,2.7468000000000004
2.775,2.8042,-1.2695,-1.0845,4.0813,-0.8825,1.8022,2.8574,2.0,3.608243087709032,3,17.5272
3.1202,1.2052,-0.573,-1.4807,1.5312,-2.2384,1.5629,1.5897,2.0,2.044922685580067,3,88.7411
-3.3598,-0.3052,1.1904,-0.2487,2.8311,1.9778,-3.2714,1.8432,1.0,3.091950945600527,2,8.7594
-2.9984,-1.791,3.854,-0.9598,0.2498,-1.8779,-0.5358,-0.9903,1.0,2.242552839957179,0,38.058299999999996
3.5182,3.351,-2.3065,-1.6965,0.8299,0.7435,1.6423,-0.7687,2.0,1.4321286255081924,3,39.8382
0.5872,4.8592,-0.3776,-1.5466,-0.6038,4.0151,1.9728,-2.3703,2.0,3.186567242347164,3,4.3055
1.4501,2.4475,0.0443,-2.452,1.7498,0.5369,-0.064,1.1942,2.0,0.941778344410187,1,33.250600000000006
-2.9704,-4.3127,-0.1743,2.5688,0.9495,-1.0673,-2.9376,0.2465,0.0,2.588304414090429,1,135.0825
-0.7585,-2.4277,-0.6293,1.1698,-0.1989,-0.833,-1.5601,-0.3406,0.0,0.9375983468415475,1,312.5627
3.3908,1.3835,-3.0326,-0.5657,1.7726,-0.369,0.2697,1.1111,2.0,1.619977002923193,1,104.75140000000002
-4.8048,-1.9355,3.7929,-0.3704,0.0847,0.1531,-1.9754,-1.5356,1.0,3.2839004963609995,0,8.6321
0.2589,-1.0845,-0.0034,0.9238,1.0147,-1.5185,0.1528,2.3055,0.0,2.88241782883745,1,274.1943
0.178,0.7532,-0.3107,-0.8027,1.7101,-0.0271,-0.1762,-0.4555,2.0,0.8647558152449731,3,137.7723
1.6077,-1.2385,0.8618,-2.1906,-1.3455,-2.4869,-0.8217,-0.2099,1.0,2.2638972127727,2,23.9564
-3.3115,-2.2551,3.3776,-0.0122,3.9888,-3.1104,-0.6753,1.4522,3.0,1.4578663518992394,3,16.2171
-1.677,-0.2795,0.5275,-0.6491,2.0827,0.7773,-2.3018,0.8364,1.0,1.484136513262847,2,58.09570000000001
-1.1141,0.8167,-1.8413,3.2966,-1.6289,3.2059,1.4545,-1.6403,3.0,0.8501433114481377,3,45.662400000000005
2.5781,0.4109,-1.7442,-0.663,2.2203,-1.4684,-0.0705,2.053,2.0,1.8707066873243372,1,147.8438
-1.2982,-1.3868,0.1835,0.1339,0.853,-0.0666,-1.9907,0.3674,1.0,0.7533856847591436,0,201.36509999999998
-3.4233,-3.9972,-0.9541,2.8939,-1.2737,1.2671,-3.7022,-1.5056,0.0,3.1804026050171665,1,51.557
-2.8534,-4.8732,4.0931,-1.3147,-3.2931,-3.2079,-2.6406,-2.4666,1.0,3.0452343785002842,0,2.5084000000000004
3.5673,1.7109,-2.4802,0.9024,2.6201,-2.6186,4.3722,-0.4832,2.0,2.188704838483254,3,2.1818
-3.571,-3.8645,2.396,-0.5601,-0.8429,-1.142,-3.6395,-2.2069,1.0,3.1501431078603406,0,3.495
2.6067,1.721,-0.0362,-1.4765,0.8096,-1.5184,2.0547,0.9309,2.0,1.7515309132299077,1,73.37049999999999
-1.0478,-1.5756,-0.6313,2.3892,-0.6388,-0.5392,0.8702,-1.9637,0.0,2.853616738456656,1,230.91970000000003
3.3954,-0.2119,-0.8699,-1.2231,0.6074,-3.2547,1.0608,0.9458,2.0,2.4808519746248443,1,32.143
0.4049,-0.2276,-3.0936,-0.0044,6.3501,-1.993,-0.5461,-3.4002,2.0,4.340477347020716,3,0.4796
3.7661,-5.8102,-0.9959,-2.4498,-2.5051,-5.6922,-4.9087,1.8311,0.0,4.169787573726029,1,0.0
-4.8227,-3.1388,2.0332,1.742,-0.2388,0.6128,-2.5705,-0.8601,1.0,1.5952846579842703,0,25.757499999999997
5.8591,6.0956,-1.9482,-3.6582,2.702,0.4925,2.8674,2.9325,2.0,2.202061827015763,1,2.7216
-3.3806,-2.3897,4.2564,-0.3994,-2.384,-1.1936,-0.5723,-1.4258,1.0,3.5289914621602585,0,5.126
-3.4194,-2.7595,3.7941,1.5518,-0.7333,-1.9437,0.4897,1.1136,3.0,1.1790306569381577,3,16.793599999999998
1.2602,-1.0039,-0.5982,1.692,0.8716,-3.032,2.5949,0.2934,0.0,4.641345101368784,1,49.8844
0.3627,-2.2109,-0.8302,0.3088,0.0855,-1.9213,-1.0823,-1.0053,0.0,1.310114273641807,1,184.4132
3.6591,1.5528,-1.5666,-1.6128,0.8337,-1.2413,0.9931,1.0918,2.0,1.3761949026209896,1,105.73710000000001
1.0592,-0.7866,0.6274,-1.9501,-0.255,-1.7417,-1.0791,0.1007,1.0,1.9727489855529006,2,31.3638
