f0,f1,f2,f3,f4,f5,f6,f7,closest_centroid,a,neighbor,r
-0.5744,0.2518,0.4938,0.3308,-0.7532,0.6909,0.3674,-0.0645,3.0,0.9520743668432625,3,222.16379999999998
-1.2102,0.4156,0.3429,0.8652,-0.8644,2.0379,-0.3408,1.0523,3.0,0.7209551789119757,3,99.0469
1.604,1.1026,0.0867,-1.285,3.1477,-1.4747,0.3375,3.4002,2.0,2.55323919952675,1,47.8844
-1.3725,0.775,0.4998,0.8214,1.9324,0.8053,0.5227,1.1192,3.0,1.0561009847547729,3,97.7442
2.6256,1.1929,-0.5064,-1.3813,0.5119,-1.318,1.1744,0.9571,2.0,1.3429830229753452,3,139.2175
0.8647,2.3285,1.4244,-2.6005,-2.3347,1.9676,-0.1428,0.8206,1.0,1.272893970446872,2,21.7151
1.0827,0.9129,0.2767,-1.7181,0.4255,-0.3725,-0.0922,0.3156,2.0,0.5097107807374683,1,189.2267
-0.4902,0.3381,0.9573,-0.3412,-0.8354,0.3256,0.4125,-0.5276,1.0,1.78698698372428,2,213.76749999999998
-4.0083,-3.737,2.1691,2.4789,-2.6035,-0.7432,-0.4376,-2.8482,3.0,3.5211373546057527,3,8.9072
-1.0914,-2.0832,0.7367,1.3344,1.0235,-1.7175,-0.4036,1.8566,0.0,1.6465793542978733,1,116.45769999999999
1.9478,1.1807,1.4947,-1.0658,1.0534,-2.1628,2.1725,3.9958,2.0,3.3058929005640816,1,14.9256
-0.3676,2.3348,2.4721,-2.269,-0.5471,0.6036,1.5428,-1.2194,1.0,2.502741458880642,2,34.2472
0.7498,0.9729,0.2394,0.5745,-0.8012,-0.1506,2.2805,0.3228,3.0,1.0834438471836012,3,118.58929999999998
-2.6622,-0.593,2.887,0.6376,3.9913,-2.1364,1.1245,2.0233,3.0,1.274305351946701,3,18.5818
0.552,-0.422,-2.8001,0.711,0.5927,1.1488,-1.784,-0.8236,0.0,1.2149117951522252,1,46.1872
-1.7502,-0.1748,2.658,-0.132,1.739,-1.5599,1.2252,0.6007,3.0,0.8430023902694482,3,51.9641
-0.3084,-0.1509,0.1104,0.1986,-0.3755,0.5326,-0.5013,0.7538,1.0,0.458693546935206,0,215.64640000000003
-0.1494,-1.2619,-0.4276,0.7108,0.3599,-0.651,-0.8115,0.7911,0.0,1.0720310256704328,1,209.47469999999998
1.0792,2.3821,-0.8745,-1.7713,1.6202,1.2606,-0.1525,-0.4544,2.0,1.3373909226550014,3,103.8809
3.7019,0.1284,-3.0363,-1.0631,-0.9488,-0.6924,-0.5803,-0.9065,2.0,0.726046857991964,1,46.8439
1.1342,-0.7218,0.1636,0.6695,0.4686,-1.9993,0.9978,2.7701,0.0,3.00408070797041,1,84.01429999999999
-5.1252,-6.4145,1.5826,3.9749,-0.9979,-1.4406,-3.1759,0.2411,3.0,4.348462184496955,3,4.3776
0.7404,-1.026,-0.9894,1.0564,0.3366,-2.3101,1.7984,-2.8059,0.0,2.8599636938255006,1,27.3882
-1.6171,-0.8428,0.5836,0.1091,0.8947,0.5257,-1.7968,0.9009,1.0,1.2932778587759088,0,180.1073
4.1833,4.3438,-2.0581,-1.7593,0.9547,0.7068,2.8712,0.3085,2.0,2.5658562566909304,1,36.1211
-2.2194,-1.6713,-0.1101,1.116,1.094,0.4735,-2.0149,-0.2878,1.0,0.9736984132676821,0,112.57069999999999
3.2452,3.2358,-1.6274,-1.5649,1.8226,0.3398,1.5461,1.4992,2.0,2.0710247535942194,3,69.7646
0.6684,-2.3806,-1.2252,1.5004,1.9068,-2.6451,-0.5848,2.0135,0.0,3.09311498008076,1,71.8542
1.6148,-0.2649,-2.7679,0.9838,-0.7884,0.7678,-0.6825,0.0344,0.0,1.7781430369911189,1,73.31269999999999
-0.6619,1.3246,0.5286,0.9219,-1.7077,1.9672,1.4969,-0.04,3.0,0.5340346898844682,3,116.4964
0.2421,0.7156,-3.242,4.1059,-2.4145,2.9747,2.1425,-1.6431,0.0,4.405137306600102,1,7.904
1.8289,-1.5856,-1.2816,0.0397,-0.8011,-2.1066,-0.2146,-0.6526,0.0,1.4416496939270649,1,96.0906
-2.7033,0.8839,2.5042,-0.9299,3.964,-0.1046,-0.0997,0.7115,1.0,2.3828929497566604,2,9.151
1.157,1.9575,0.6159,-2.1083,0.8118,0.635,-0.2756,2.3664,2.0,0.6178788635323292,1,87.8564
3.3847,4.72,-2.5544,-3.0898,0.6524,2.1524,1.334,-3.6721,2.0,4.072916278294951,1,24.1535
1.573,1.5518,-0.3406,-0.9982,1.6027,-0.3403,0.7397,1.7375,2.0,1.3971036683081186,1,170.9734
-1.1407,-3.7385,-0.7054,2.1426,-1.0639,-1.1187,-2.0518,0.144,0.0,2.030482718468691,1,58.331300000000006
-0.1798,-0.446,1.2263,1.1836,-2.5087,-0.3581,1.7465,0.7684,3.0,0.9475055672659676,3,49.589600000000004
-2.5893,-1.6892,4.0792,-1.5039,0.4317,-2.1242,-0.8234,0.0478,1.0,2.5777900379976626,0,27.5886
-3.7639,0.0906,1.1194,0.2089,2.6751,2.6222,-2.7753,1.2293,1.0,2.706124344888831,0,27.0123
3.142,1.5789,-3.7859,0.8483,1.1941,0.1325,1.6251,-0.601,2.0,2.525652462236245,3,36.9174
-2.8854,-2.101,4.1731,0.4559,0.4527,-2.6769,0.8052,1.2772,3.0,1.7134710444008077,3,14.3342
1.7852,3.253,-0.4213,-4.4272,-0.6537,2.1328,-1.0807,-3.2752,2.0,4.308759623139819,3,7.713
1.1521,2.158,-2.6806,-0.0425,3.8656,0.2605,1.3144,-2.5855,2.0,3.337107677315791,1,31.310599999999997
2.6621,-1.9335,-2.7067,1.2584,1.148,-2.789,-0.2048,1.8052,0.0,2.7065570989727883,1,27.950400000000002
-1.4833,-2.771,0.1746,-0.6525,-0.4865,-0.7341,-3.2483,-2.3935,1.0,2.186884541991187,0,19.400899999999996
-0.5106,-0.9414,1.2132,0.8244,-0.1454,-1.2305,0.733,1.6718,3.0,0.9135644914290404,3,138.2946
-1.6119,-0.5259,-0.6043,2.878,-1.2788,0.8072,1.9129,-3.2582,3.0,0.8236415482477841,3,50.744499999999995
2.3868,-1.262,0.5464,-2.385,-2.9421,-2.851,-0.0212,-2.2779,0.0,1.0905960251165456,1,12.992799999999999
1.3237,0.9938,-2.8798,1.4285,0.4926,0.9701,1.1171,-1.3217,2.0,1.723983723821081,1,51.549499999999995
-1.5716,-1.9584,2.589,-0.9511,-0.0504,-1.6276,-1.5786,1.2058,1.0,2.137508626883176,2,51.886799999999994
-3.7,-5.0156,2.1957,2.8911,-0.2605,-2.3593,-1.6408,1.6483,3.0,2.5522211738013585,3,5.8583
2.1323,0.3636,1.1188,-1.7471,2.7035,-3.4256,1.0608,3.6714,2.0,3.4350518758819346,3,26.9676
0.033,-1.8144,0.396,-1.1914,-1.2083,-1.3378,-1.6975,-1.7096,1.0,2.0718802064791304,0,67.5465
1.8749,3.4552,-2.9188,-0.9053,2.8221,1.4106,1.5674,-3.3073,2.0,2.9222008401203348,1,37.7337
-1.7525,-1.3862,0.5679,1.6966,-0.5483,-0.6395,0.9188,-2.2965,3.0,0.6751557375894862,3,97.8257
-0.8272,-1.9189,-0.756,1.8198,0.3236,-0.5008,-0.8514,0.473,0.0,1.4999045836319058,1,147.1521
0.2048,0.6634,-0.0375,1.1834,0.2102,-0.139,2.0155,0.5853,3.0,0.7751713100986123,3,134.9932
1.9273,-1.2498,-0.9438,0.3806,-1.5794,-1.8659,0.5755,-0.1049,0.0,1.6992111846383318,1,94.62079999999999
-2.1791,-0.5568,1.0496,0.0447,0.8361,0.8891,-1.581,0.3789,1.0,1.3449882118442527,0,167.207
6.2088,4.1716,-2.0043,-3.6218,2.3807,-1.3436,2.0071,3.0019,2.0,3.060709582760181,3,12.556199999999999
1.542,2.5322,-0.5128,-3.2113,0.6512,1.2515,-0.7802,-1.421,2.0,2.587331130721385,1,42.88399999999999
-2.1006,1.2421,0.9064,-0.8901,2.7283,2.4438,-2.2898,2.4194,1.0,3.462389849511462,2,55.559799999999996
1.1307,0.552,-0.6381,-0.4346,1.2346,-0.3824,-0.0166,1.455,2.0,1.067371570728769,1,231.16129999999998
0.778,-1.7872,-0.6837,-0.3167,-0.6061,-0.9685,-2.0416,0.9823,0.0,1.1535052405602682,1,81.123
1.9287,3.4271,-3.317,0.875,2.1181,1.1167,3.6957,-4.1048,2.0,3.7334872036743345,1,7.1571
0.5083,-0.6076,1.8046,-2.6291,2.3818,-3.4372,-0.2901,-0.0025,1.0,2.9809323507922807,2,5.2256
2.579,4.2507,-0.865,-1.3688,-1.4999,2.3805,2.6839,-0.6126,2.0,2.449136866326584,1,33.6145
-2.6841,0.7824,1.812,1.3714,-0.8473,0.8486,2.8881,-3.8533,3.0,1.3284677376586937,3,27.6969
-2.9677,1.8669,2.8164,-0.5857,-0.1182,3.0506,-0.1926,1.0836,1.0,2.023276073599447,2,39.744699999999995
-2.8845,-1.9645,1.8249,1.222,-0.0341,-1.3851,0.6813,-3.1402,3.0,0.7637106454672473,3,41.185
-2.3857,-1.792,2.8492,-0.4599,0.1548,-1.5745,-0.6654,-0.4961,1.0,1.5282399549808914,2,85.5455
-2.061,-1.6407,2.4213,0.768,1.1597,-1.9958,0.4537,1.1692,3.0,1.2302383305685112,3,76.948
-0.3663,-1.432,-2.1798,2.3104,0.3317,0.3644,-0.7562,-0.5036,0.0,2.4198562973862727,1,77.12989999999999
-0.463,-2.5649,-0.6023,1.5588,1.4202,-1.9054,-1.0967,1.469,0.0,2.255068205176952,1,105.0868
0.4959,1.0871,-0.6018,-0.1526,1.8534,0.0294,0.6166,0.3145,2.0,1.0332310825754336,3,198.51999999999998
2.2234,1.6978,-2.569,-0.3652,0.499,1.3194,-0.0819,0.2814,2.0,1.673783579200131,1,82.78349999999999
-1.6757,1.0928,-0.2773,1.8922,-1.1254,3.0505,0.7996,-0.7393,3.0,0.2873066132200866,3,63.3029
-0.1833,-3.0977,2.8151,-2.712,-0.7173,-3.65,-2.6291,0.8433,1.0,4.139191282122632,2,12.887699999999999
3.1655,-0.1481,-1.5846,-1.6058,3.0131,-2.4094,-1.2869,3.7181,2.0,2.1073826254384844,1,11.9081
0.2008,3.3831,-0.0234,1.5029,-2.9167,3.2996,4.0006,-0.9917,3.0,0.2155279332244708,3,24.9836
0.4362,-3.1864,1.2495,-1.8673,-2.5466,-2.9978,-2.0539,-1.9336,1.0,2.026844453824713,0,31.02
-1.9663,0.9213,0.8346,1.3491,-1.1293,2.0347,1.4145,-1.5107,3.0,0.7220030955612272,3,106.2333
1.5747,1.5833,-2.6839,-1.6003,3.9721,-0.3344,-0.3436,-3.159,2.0,3.428090561814259,1,20.8251
-1.2508,1.8709,1.8434,-1.541,1.0141,2.2287,-1.177,2.9666,1.0,2.8038776720820047,2,61.87029999999999
-3.0188,1.0839,0.6155,2.1506,-1.0885,2.9363,1.7223,-3.1125,3.0,1.4441884433826457,3,20.054499999999997
1.679,0.6047,-1.4842,-0.1625,0.4234,0.0414,0.0067,0.8671,2.0,1.3743064578179054,1,201.4677
0.7169,0.8303,0.3101,-0.2218,-0.3149,-0.1687,1.2007,0.5134,2.0,0.9967612000875636,1,202.6844
0.3359,-3.106,-0.6936,1.3497,4.3211,-4.4759,-0.6799,2.8356,0.0,4.926736496911522,1,7.594799999999999
-0.9919,-2.9338,-0.1904,2.3445,-0.1477,-1.5108,-0.6473,1.1826,0.0,2.344897104352342,1,78.13560000000001
0.0657,3.3504,2.0126,-1.7351,-3.346,3.4047,1.2032,0.7358,1.0,1.277689148423824,2,9.6455
-0.1668,3.9104,0.7636,0.9735,-2.9965,3.5661,4.2481,-1.1912,3.0,0.47194884256665903,3,18.0815
0.4246,4.6721,1.1335,-1.8802,-3.5074,4.2574,2.3565,-2.1672,2.0,2.4939839273740296,1,5.1376
-0.739,1.7852,1.0371,-0.7558,1.817,1.069,0.325,1.4231,1.0,1.5774975879537818,2,118.69799999999998
4.468,-1.7206,-3.4905,1.2728,1.5106,-4.0439,0.8228,2.8045,0.0,4.810463175204651,1,1.216
-6.3931,-4.1093,5.6535,0.5065,-4.3416,-0.7942,-0.9412,-5.6014,3.0,4.382951004745539,3,0.5054
-0.4642,0.2512,2.1698,-1.1195,-0.9961,0.247,-0.4506,2.4611,1.0,1.2661420733867108,2,55.3048
0.4314,1.9946,0.0036,1.3583,-2.2907,1.5361,3.3941,-0.8547,3.0,0.7902448101696066,3,56.444
-3.2655,-2.5201,2.1933,1.0908,0.4901,-2.1292,0.4912,-3.5337,3.0,1.0562543822394297,3,15.5477
1.4896,2.357,-2.3781,-0.8568,3.4696,0.5752,0.5567,-1.5009,2.0,2.409292427249128,1,52.6247
-2.3393,-2.4765,-1.1784,3.5283,-0.2995,-0.1412,0.304,-3.4907,0.0,3.8679397875354793,1,22.3452
1.6287,3.3202,-1.8599,-0.9445,1.53,1.6369,1.5667,-1.9253,2.0,2.0109138743367385,1,82.3771
-1.0643,-0.4593,-0.036,0.3867,1.6903,0.1329,-0.9776,0.6204,1.0,0.9079070492071305,0,194.42989999999998
-1.9558,2.0952,2.8371,-1.9148,0.8341,2.2433,-0.7904,2.1331,1.0,2.461230103017593,2,55.787099999999995
1.7661,0.5704,-0.2265,-1.4214,1.5732,-2.1745,1.1176,-0.8295,2.0,1.119350271362812,3,62.3235
-0.3401,-1.2708,0.6259,0.5158,1.9222,-2.1434,0.1094,1.6258,0.0,2.6388137486378227,1,138.3176
-0.0165,-0.9668,-0.7222,1.2455,-1.1454,-0.3544,0.5148,-1.502,0.0,1.5573328128566477,1,127.1399
-0.9924,1.01,-0.6665,-1.3602,4.5494,1.6953,-3.2828,2.4071,1.0,3.4528411388304567,2,20.215999999999998
-1.1757,0.9125,-0.1566,-1.1233,3.9069,2.0313,-3.4209,3.9144,1.0,4.626759162740156,2,18.6998
1.3921,2.0954,0.6409,-1.9013,2.395,-1.7499,2.4494,-1.2046,2.0,1.7054645730709264,3,9.436499999999999
-0.1153,0.1338,0.2181,1.3133,0.6298,-0.4042,1.4393,1.6467,3.0,0.7536261473701674,3,140.3997
2.988,1.5203,-1.5613,0.8485,-1.0837,-0.6882,3.4399,0.1019,2.0,0.7441928311936331,3,36.856899999999996
-1.6748,-3.0087,3.5478,-1.6294,-2.8691,-2.707,-1.0719,-2.4672,1.0,2.5601853780537027,2,25.5271
3.9374,6.1368,-4.1089,-2.2906,1.9834,3.094,2.4593,-4.1153,2.0,5.116536996836821,1,5.6562
-0.6333,-2.9476,1.0382,-0.4739,-1.9149,-2.4946,-0.9323,-3.1273,1.0,1.6269124069844683,0,30.057299999999998
2.0493,0.0675,-1.0271,-0.5537,-2.3179,-0.0681,0.0702,-0.383,0.0,1.511600585472234,1,77.0237
-1.21,2.2604,1.8136,0.3133,-1.4867,1.8464,2.7778,-1.0836,3.0,0.3848963886554324,3,77.4118
1.5405,1.0659,-1.3882,1.0988,0.0609,-0.0056,2.0845,0.3817,2.0,0.816047835607692,3,116.8055
1.8999,4.4955,-1.8068,-0.9092,0.0984,2.7181,2.7785,-2.8466,2.0,2.522289787078397,1,34.6763
-2.5827,-1.1462,1.5724,0.6479,-0.6807,0.6302,-0.877,-0.6103,3.0,0.679297261881721,3,147.9434
0.4334,0.6841,1.7379,-2.4462,1.1018,-1.7639,0.5713,-0.7783,1.0,2.758665686523106,2,38.60080000000001
1.8921,1.5045,-0.3115,-3.2453,0.3002,0.0664,-1.0564,-0.9188,2.0,1.7899154812448541,1,31.865
3.5749,2.1063,-2.3964,-0.4792,0.2569,-1.07,3.1629,-2.5556,2.0,2.2166205245824115,3,26.0845
-0.4119,-2.8984,2.0418,-0.4961,-3.8121,-2.298,-0.4953,-1.6244,1.0,1.4323239472968394,0,21.3699
-0.0693,2.5169,1.0108,-0.0823,-1.9445,2.7861,1.3719,1.7306,3.0,0.832951433158023,3,39.0436
2.1313,3.3693,-1.3105,-0.6989,0.2661,1.6958,1.9878,0.2378,2.0,1.5400415059341728,1,81.5491
-1.1378,3.2201,3.1566,-2.6835,0.0488,1.9712,0.8743,0.3985,1.0,2.786768090458909,2,34.829299999999996
-2.5624,-3.9468,-0.1103,2.4888,1.0851,-1.2721,-2.4021,0.7145,0.0,1.9657187820235134,1,54.9146
1.5177,0.1176,-1.0651,-0.4411,3.6258,-1.9258,-0.0761,2.1966,2.0,1.624807899414577,1,61.1025
1.6583,1.4968,-0.0446,-0.8056,2.1297,-0.9255,1.1835,2.6785,2.0,2.2397385338471993,1,91.9696
1.1377,1.1754,-2.5082,0.7234,3.9371,-0.6493,1.3227,-1.0937,2.0,1.8971613241893797,3,32.0592
-1.3211,0.5344,0.7093,-0.2139,4.5693,-0.9377,0.243,0.5779,3.0,1.419489601934439,3,15.4276
-2.9668,-1.8682,-1.1065,3.3736,-0.1823,1.3535,-0.5125,-2.8118,3.0,1.2587573713786087,3,21.1824
-0.8915,-4.1299,2.6273,-1.9462,-2.6196,-3.4606,-2.637,-1.8364,1.0,3.448562783247537,0,18.952499999999997
-1.6967,-1.4696,3.6263,-1.1465,-1.8962,-1.6646,0.0263,-0.6493,1.0,2.1035549885848015,2,47.9509
-1.1353,-3.3642,-1.8178,2.6925,0.4892,-0.7317,-2.0891,0.0294,0.0,2.1356639670135373,1,66.7795
4.7247,3.079,-1.9213,-2.6607,-0.1895,-0.0188,1.2222,0.7947,2.0,1.676310517177534,1,41.568799999999996
-3.8297,-3.5661,0.6322,1.725,1.0848,-0.0768,-3.3616,-0.3153,1.0,0.8158763631825522,0,31.566499999999998
3.9664,0.507,-0.6839,-2.1689,4.2285,-4.1354,0.4881,4.5553,2.0,4.410269574527163,1,4.5305
0.8589,1.3404,1.2916,-0.146,-3.2292,-0.0222,3.2203,-1.4493,3.0,1.8657208955253732,3,18.791599999999995
-1.9069,0.066,0.7298,2.4708,3.7477,-0.8585,2.0794,1.9485,3.0,1.215358046009483,3,17.3607
1.9211,-1.786,0.7813,-3.4477,-1.0141,-3.3783,-1.8282,-1.6819,1.0,2.9895893212948166,0,13.636299999999999
-0.2802,-4.0149,2.1127,-1.9354,-2.9002,-3.4873,-2.4798,-1.9683,1.0,2.8981195489489373,0,19.4484
-0.3179,3.152,1.7913,-0.4507,-1.8427,2.6172,2.3694,0.9205,3.0,0.47533620733118775,3,43.756299999999996
0.4089,1.369,-0.0824,-2.0305,1.8591,0.6699,-1.2431,0.4203,1.0,0.7304611693991686,2,120.3715
2.0382,-2.5015,-3.3263,1.008,5.9727,-5.1433,-0.1972,-0.4945,0.0,5.997247608695175,1,0.0
0.4411,-1.9298,0.6142,0.496,-1.1493,-2.0971,0.0557,1.1708,0.0,2.1034886355766216,1,82.5024
3.0871,6.4424,-2.103,-4.7478,0.588,4.4021,0.138,-3.2756,2.0,6.651078010367943,1,5.9133
3.8267,1.1304,-2.456,-1.7249,0.8168,-0.5537,-0.6732,1.7164,2.0,1.995266127613054,1,48.2816
-1.4816,0.7206,1.7304,-0.0522,-0.968,1.4109,0.275,0.5905,3.0,0.6823398859805856,3,162.7753
-0.7685,0.1756,-0.8181,3.6251,-0.3025,1.2455,2.0882,1.8385,3.0,0.8238480442411694,3,21.004399999999997
0.1535,-2.6743,0.3085,1.0573,-1.6111,-2.5825,0.3342,-0.7136,0.0,1.4515223043412042,1,54.1977
-2.6712,0.3027,3.1514,-0.5954,-0.53,0.763,0.1718,-0.2653,3.0,0.3433723489158676,3,105.5335
0.0868,0.4227,-0.7919,-0.0246,-0.4304,0.8974,-0.1327,-1.5533,1.0,1.5071521024767207,2,98.46619999999999
0.2034,0.6555,-2.186,-0.219,3.9791,1.5153,-2.8629,2.9891,2.0,1.1357513460260593,1,12.1296
2.1448,4.476,-1.8506,-2.4323,0.7393,2.6595,1.213,-3.0839,2.0,3.55142916725084,1,50.106700000000004
0.4733,-2.7835,-1.5046,0.8453,0.5445,-2.5279,-1.0044,-1.7313,0.0,2.0730423367601545,1,33.1015
4.3207,0.3444,-2.0874,-0.9524,0.0797,-2.8845,1.7639,-0.3544,2.0,2.138648175834445,3,31.4761
-0.6893,0.3828,0.4719,1.6024,-1.7145,0.2607,2.7472,-2.2547,3.0,0.6375273876469942,3,81.8905
-3.804,-1.4362,1.3434,1.6733,-0.6944,1.6504,-1.2422,-1.1828,3.0,1.4733481598047358,3,45.021100000000004
-1.5316,0.4181,-2.0456,2.8812,2.0084,0.8564,2.0526,-4.4081,3.0,3.487812629715077,3,1.7024
0.03,1.7948,-0.0178,0.9334,0.0511,1.0259,2.4098,-0.054,3.0,1.3414103734502727,3,92.706
0.2222,-0.9912,-1.2148,1.2048,1.554,-1.0672,-0.0636,0.4035,0.0,1.86844047001771,1,163.067
-3.7034,-1.7838,2.2859,0.1979,0.1475,0.4756,-2.0701,-0.7302,1.0,2.159479891084889,0,65.23519999999999
4.5896,1.092,-0.1801,-2.9822,1.4305,-3.6303,1.2444,2.8064,2.0,3.0248596430247776,1,14.3003
-3.1355,-0.1317,2.6885,-0.6928,0.2551,0.4865,-0.3068,-2.2836,1.0,2.646734631579071,2,62.573899999999995
-0.3044,0.7857,1.7795,-0.711,-1.4359,-0.1212,1.5673,-1.0119,3.0,1.128828317327306,3,112.00369999999998
2.0783,1.2993,-2.2191,2.192,-0.622,0.7318,2.5247,1.6829,2.0,1.3240280132988134,3,12.8355
-2.129,-2.3531,1.1586,0.6606,0.9687,-1.0116,-1.8022,0.8686,1.0,0.8547065110317099,0,115.84639999999999
-0.1026,0.0812,-0.4691,0.6643,2.1726,-0.3646,0.1365,1.4058,0.0,2.083019702259198,1,168.3652
0.3151,1.3882,-0.5844,1.8885,-2.3149,1.5396,2.935,-1.116,3.0,0.7265431370538133,3,58.2342
-2.1336,-2.4332,-1.0636,2.8207,0.5755,-0.3254,-0.5203,-2.328,0.0,2.662031051659616,1,40.757999999999996
-1.3207,-0.8525,2.303,-1.8493,-0.152,-1.1222,-0.9969,-1.518,1.0,1.8778820729747638,2,76.24369999999999
-1.0151,0.486,1.7515,-1.3264,0.1143,0.4327,-0.5993,0.3538,1.0,0.9681754386473553,2,192.4768
-0.5914,-2.2186,0.1093,0.5224,3.3453,-2.7829,-1.1716,1.8174,0.0,3.292378242243743,1,48.0125
-2.9794,-0.4635,2.629,-0.4543,4.6885,-1.7002,-0.1754,0.5333,1.0,1.445319085876886,2,10.133299999999998
0.2446,2.2074,-1.5636,2.3043,-2.2362,3.579,2.0965,0.0566,3.0,0.4903421254593671,3,22.4694
3.5952,-0.554,-1.4423,0.7564,-1.5786,-2.6485,2.279,1.3802,0.0,2.8949829170480452,1,14.4216
4.5203,2.4707,-1.8778,-1.5958,2.1377,-1.4885,1.8173,2.7891,2.0,2.2442198310326025,3,45.6563
-1.983,0.3305,-0.1785,-0.9778,4.5699,1.9177,-4.0475,3.0294,1.0,4.313702086375461,2,13.6458
0.1674,1.1244,-1.2792,1.4707,-1.3482,1.9664,1.2999,-1.0094,3.0,1.3299047033528397,3,76.212
0.8487,0.6732,0.8713,-0.0943,0.8018,-1.788,2.4441,0.6044,2.0,0.761707778613296,3,85.564
0.1102,-1.3812,-1.4117,0.4376,-1.9171,0.3025,-1.2155,-2.7904,0.0,1.325146516427524,1,23.747400000000003
-0.3363,-1.7948,-0.8078,2.1906,-0.4141,-1.3225,0.9094,-1.3457,0.0,2.0195835833161255,1,76.7074
1.1815,-0.4515,-0.6315,-1.3441,-0.3363,-0.8094,-1.0464,-1.1034,1.0,1.8957586001387419,2,107.73649999999998
-2.1944,-3.2442,2.3348,-0.6729,0.7691,-2.0724,-3.0416,1.5544,1.0,2.2805747652729997,2,11.7122
-2.0441,-3.8231,-0.6287,2.2517,0.7483,-1.1184,-2.5744,0.2709,0.0,1.4760951459848373,1,65.4235
6.8364,3.8821,-2.2027,-3.8593,1.0942,-1.6486,2.1107,2.0914,2.0,2.3515010546457296,1,11.5512
1.0534,0.0204,0.1171,-0.5359,0.9858,-1.4689,0.4728,1.2184,0.0,1.740509408190602,1,218.58599999999998
-1.3193,1.4706,1.4938,0.3522,-1.1584,1.7378,1.5186,-0.2907,3.0,0.3367078110172082,3,134.17849999999999
1.9377,1.2691,-1.6648,1.1059,0.9365,-0.6461,2.6946,0.1273,2.0,1.0658235548157091,3,81.18699999999998
-0.69,-2.4868,-0.992,1.6615,-0.1166,-1.3994,-0.5014,-2.1043,0.0,1.842030111045962,1,63.257
4.4321,3.1599,-1.3297,-2.4484,0.4918,-0.6654,2.0844,0.9555,2.0,1.721170369254593,1,52.1049
-1.3003,1.0421,2.6,-0.8352,-1.3464,1.1798,0.4656,1.0785,1.0,1.4537526887335417,2,102.7497
0.5985,-1.0366,0.1676,-0.0672,1.1041,-2.0822,-0.0039,1.2253,0.0,2.299158035020646,1,174.46660000000003
-1.273,4.5435,2.1388,0.1725,-2.6572,4.2361,3.9962,-1.0531,3.0,1.323787392295307,3,5.6968000000000005
1.3333,-1.4524,-0.7249,-0.8822,-2.1359,-1.2321,-0.9826,-2.0795,0.0,1.0276229804748427,1,55.569599999999994
0.3969,-1.5119,-3.2734,1.8493,-0.4821,1.0974,-2.011,-0.786,0.0,2.4576385088128805,1,30.182199999999998
-4.5602,-1.9505,3.1788,3.5238,-2.9906,0.0266,2.7357,-3.1205,3.0,4.36530266648259,3,0.9728
6.55,-0.0323,-4.1051,-2.4506,-0.6596,-2.117,-1.5501,1.8054,2.0,2.1199140359929687,1,1.7390999999999996
-1.5107,-1.5406,-0.3645,4.3289,2.9204,-1.6743,2.2119,2.5298,3.0,1.338434410047802,3,4.2394
0.4003,0.6776,1.096,-0.3623,-1.0212,-0.5864,1.7927,-0.4052,3.0,1.3839324297089075,3,122.43169999999998
-0.6587,-5.3441,0.3255,0.0824,-3.0555,-2.5167,-3.9466,-0.8075,0.0,2.1026828576844383,1,4.7633
1.7691,-0.0339,-0.1241,-0.4283,1.3152,-1.9913,0.6214,2.6212,0.0,2.1065485871443834,1,116.5745
0.7473,0.8047,-1.024,0.5915,1.9547,-0.3558,1.0968,0.6408,2.0,1.1341187415786769,3,163.7364
2.2747,-1.4438,-1.9268,-0.8196,-1.0031,-1.1766,-1.898,-0.1062,0.0,0.9247625262736406,1,60.244499999999995
0.1059,-0.1083,0.1156,1.4232,0.4791,-0.7986,1.6126,1.5002,3.0,0.8318415594330456,3,139.0004
3.3044,4.0551,-3.261,-0.7601,1.7836,1.378,2.5568,-1.8753,2.0,2.324223801616357,1,34.5607
2.3374,2.3081,-3.9751,-3.4789,5.7383,-0.1986,-1.7291,-5.4474,2.0,6.570336230361426,1,0.2571
-4.0873,0.8304,2.0532,-0.1654,2.1861,3.2956,-2.4472,1.9218,1.0,3.612054976048953,2,17.671899999999997
-2.3176,-0.8649,0.6141,1.4116,-0.1545,0.8193,-0.2834,-1.0155,3.0,0.6070985422482921,3,137.1304
4.2086,3.7108,-2.4329,-1.1597,0.6744,0.2,3.129,-0.4908,2.0,1.4256970926532782,3,39.4747
2.5356,5.507,-0.7068,-3.7873,-1.9454,3.9006,1.2495,-2.9817,2.0,4.603697610616925,1,12.0837
0.9066,3.0323,-1.2855,-1.5914,1.8381,1.7817,0.5062,-2.0647,2.0,1.604808599179352,1,76.19590000000001
-1.3356,-2.9649,-0.3464,1.1293,0.5967,-1.064,-2.3759,0.3076,0.0,0.8740015560626866,1,97.353
0.9037,5.2852,-0.427,-2.5358,4.0279,4.3718,-1.2302,5.718,2.0,2.25173195562883,1,0.5054
-0.4622,2.0443,2.5596,-1.0445,-1.7802,1.3299,1.6165,1.2069,3.0,0.9320317054692927,3,66.2264
1.0962,3.6896,-0.6072,-0.2745,-0.7699,2.3643,2.9679,-1.6413,2.0,1.088512599835201,1,41.5304
-2.968,-6.0042,-1.2515,3.4199,1.8392,-2.2914,-3.8249,-0.125,0.0,3.663312835399126,1,9.2555
