f0,f1,f2,f3,f4,f5,f6,f7,closest_centroid,a,neighbor,r
-1.4013,-0.9991,-1.0469,1.4046,-0.7792,1.8149,-1.7223,-0.7243,0.0,1.4581771634475686,1,123.87230000000001
0.951,0.6554,-2.2889,0.2888,-0.131,1.6409,-0.8455,-0.538,2.0,1.398425096313707,1,121.09960000000001
-0.6767,0.6922,-0.9377,0.9095,-0.5994,1.8888,0.2518,-1.8804,3.0,1.975466509460487,3,106.7911
0.0955,-1.2267,2.0869,-0.8739,-0.3514,-2.6961,0.5395,0.7319,1.0,0.9401753453478797,2,49.1218
2.6965,-0.5964,-3.625,0.6004,0.7289,-0.5991,-0.9243,0.3457,0.0,2.0316835383494145,1,135.2798
-0.0759,0.1979,1.833,-0.0233,2.4987,-3.0046,2.7496,0.7407,3.0,0.0,3,43.415099999999995
-1.9577,-0.9542,1.0603,2.2831,3.5106,-1.9876,1.7801,1.3745,3.0,0.0,3,29.2575
-0.361,-1.4166,2.5265,-2.4322,-1.7908,-2.2985,-0.5387,-2.6589,1.0,2.9826598213674984,0,5.2452000000000005
-3.2689,-2.4597,2.9208,1.3498,2.8649,-2.6281,-0.007,1.9384,3.0,0.0,3,37.3489
-0.7904,-2.1028,2.4352,0.7513,-1.8458,-2.4141,1.0571,1.0125,3.0,0.0,3,34.1357
2.8772,0.0662,0.1041,-2.6427,0.5267,-2.1172,-0.9693,2.8919,2.0,2.2252857277212748,1,4.8458
-1.2483,1.9321,2.553,-1.0991,-1.3208,2.2936,0.2635,1.9382,1.0,1.0572037741135842,2,31.206799999999998
-3.0176,-1.0207,0.9662,0.7801,2.3232,0.7699,-1.9739,1.1264,1.0,1.8068934085883428,0,60.448800000000006
-0.3292,-0.6826,-0.2179,-0.2617,0.2111,0.1396,-1.4612,0.0927,1.0,0.8339030219396016,2,210.82340000000002
-1.5363,-0.004,1.2886,1.2163,-1.0516,-0.1155,2.2528,-2.4211,3.0,0.42302648853232905,3,130.0746
0.3015,-0.4374,-0.772,0.6665,1.8757,-1.5824,0.9123,-0.9316,0.0,2.653118088212434,1,105.6332
3.2283,0.8536,-3.352,0.7166,1.0277,-0.9187,1.6326,-0.5629,2.0,1.9967114563701984,3,98.16590000000001
0.0913,0.5625,0.9503,-0.4726,1.2795,-1.1559,1.2718,0.3026,3.0,0.0,3,154.7583
0.4535,-0.8951,0.8318,0.609,-2.7861,-1.5848,2.1051,-1.914,3.0,2.6087900298797515,3,95.473
0.4099,-0.2286,0.6917,1.1374,0.1026,-2.1317,2.9268,-0.105,3.0,0.0,3,88.4081
0.5686,-2.8197,-2.3681,2.0373,1.442,-1.8972,-1.408,0.9596,0.0,2.7960055579343894,1,176.02190000000002
-2.2406,1.123,2.1477,0.4978,-1.1103,1.4207,1.8297,-1.6232,3.0,0.0,3,108.95079999999999
-1.4121,2.6925,0.4417,-0.1335,2.0405,2.5135,0.8298,-0.1034,3.0,0.0,3,6.492100000000001
4.2108,2.4503,-0.4952,-1.145,-1.3021,-2.1738,4.8001,-1.2641,2.0,8.429369702178807e-08,3,15.3066
-0.3032,3.7163,1.4941,-0.193,-2.289,3.5813,2.527,1.0114,3.0,0.0,3,25.859199999999998
4.973,4.4229,-3.0661,0.3325,-0.8284,1.0486,4.8188,0.6292,2.0,3.220457453530476,3,8.9053
-1.078,-2.1957,-0.1572,1.7078,-1.304,-0.7982,-0.114,-1.7475,0.0,1.9449620381899475,1,229.2785
2.2693,2.077,2.3409,-1.5481,3.0762,-3.3438,3.5427,5.2641,2.0,5.528678421648341,3,6.2238999999999995
2.1526,-0.7238,-1.6032,1.7073,0.7819,-2.7582,2.4757,0.4594,0.0,4.400266921449197,1,48.6263
4.8181,0.7304,-1.2178,-0.4675,0.2508,-3.1211,2.5068,4.0279,2.0,4.322213862131303,3,14.061
3.1974,1.9069,-1.9773,-0.4796,-2.0579,0.888,1.4554,-0.208,2.0,1.7154342424004478,3,86.28860000000002
2.1753,-0.075,-0.9789,-2.4913,1.0862,-1.3927,-1.7116,-0.0185,2.0,0.0,1,13.842400000000001
4.7156,0.3966,-2.8953,-0.9135,-0.357,-2.1668,1.082,-0.1866,2.0,2.613358270501769,1,80.833
-2.9796,-3.6283,0.0749,3.2454,-1.5322,0.2695,-1.7894,-0.067,3.0,2.4694893966162303,3,92.64330000000001
0.3681,-0.2063,-1.3206,0.4982,0.3305,0.4539,-0.7071,0.1269,0.0,1.4552444399481483,1,301.1772
-2.8741,-2.6245,-0.5988,1.5462,3.2781,-0.3307,-2.9362,-0.2221,1.0,0.0,0,44.8147
0.8879,1.108,-2.2414,-0.9138,4.2103,1.1475,-2.5893,2.7709,2.0,0.0,1,2.563
0.5021,-1.7594,-0.411,1.7088,-1.5338,-1.5402,0.9109,0.101,0.0,2.6491546972572215,1,234.9199
-0.4917,-0.8252,-1.5051,1.8242,-0.1493,0.3974,0.092,-1.6819,0.0,2.4055425500289944,1,229.845
-0.8758,-0.5887,1.4672,-0.6601,-1.3919,-0.4042,-0.0383,-1.6295,1.0,2.306392425412467,0,89.3888
-0.4915,-1.0985,-0.5891,1.7625,-1.3567,0.1331,0.3531,-0.8153,0.0,1.5896026453173768,1,293.2121
0.6144,3.4426,-0.1981,-2.4905,0.0432,2.5084,0.4443,-2.7526,2.0,2.8851602017912286,1,10.177200000000001
4.4559,3.8797,-1.0978,-2.4377,3.3633,-1.3898,2.7401,2.9113,2.0,3.523788597518301,3,13.352500000000001
-2.29,-2.3379,0.3276,2.4278,-1.2522,-0.2962,0.0594,-2.0725,3.0,1.1712660201679204,3,177.81990000000002
-3.5037,-3.523,-0.7987,3.136,0.3106,0.3914,-2.3087,-2.0732,0.0,3.0899001796174597,1,88.2468
-1.5702,0.7257,3.0127,-0.8204,-0.6469,-0.0046,1.2515,-0.1716,3.0,0.0,3,88.7171
-1.8725,1.2057,2.4335,-1.4671,0.6253,1.6801,-1.0917,1.8885,1.0,2.156128542086486,2,35.8434
2.9732,-0.7918,0.6988,-0.6217,-3.4308,-3.1784,2.4347,0.0454,0.0,2.3761696572425115,1,26.6054
-0.125,-1.5097,-0.6519,0.7426,-0.2135,-0.7164,-0.7799,-0.4377,0.0,0.0,1,366.81590000000006
-1.0771,1.9138,-2.323,4.1789,1.678,2.0557,3.9629,-2.4562,3.0,3.9272650712677923,3,3.7496
-2.0669,-2.0376,1.6121,-1.4685,0.0094,-0.8925,-2.598,-2.4299,1.0,3.6206974811491777,2,9.039700000000002
-1.1859,-0.9792,0.1832,0.6957,0.5686,0.1157,-1.0198,0.6086,1.0,0.0,0,282.1487
0.0138,0.0044,1.3622,-1.4973,1.842,-1.6449,-0.1605,0.9518,1.0,1.697647204221184,0,94.62880000000001
-1.1019,1.0993,-1.394,2.056,0.642,1.399,2.2133,-4.0228,3.0,2.4954445395560265,3,20.825599999999998
2.1996,0.4217,-0.8633,1.2445,-1.7692,-0.9686,2.8494,0.5933,0.0,2.4279555617844415,1,121.36349999999999
4.2818,0.7055,-2.2806,-0.1544,-1.018,-1.1672,1.2608,2.3378,2.0,2.6774235862111913,1,75.05120000000001
-1.0072,-0.221,-0.3085,2.0631,3.9963,-1.2991,1.4578,1.3095,3.0,5.960464477539063e-08,3,22.7243
-0.1645,1.0914,0.7882,0.3853,0.5351,-0.1622,2.0634,0.2266,3.0,0.0,3,115.5736
-3.9872,-0.1459,1.683,0.0565,2.3407,2.2098,-2.5541,0.805,1.0,2.8938986333318577,0,11.9514
-1.2762,2.1595,-0.1691,2.0403,-1.5164,3.0706,2.7235,-1.9168,3.0,0.0,3,74.99619999999999
0.4608,-0.8898,-0.0766,0.5905,-0.6479,-2.2635,2.1119,-3.3908,0.0,3.147355024461015,1,66.1551
5.511,2.6703,-1.9786,-1.5908,-1.8027,-1.2748,3.4521,-0.3604,2.0,2.2725655612105027,3,43.5118
1.6291,-0.7202,0.7613,-3.0774,0.7562,-2.4569,-1.7324,0.7999,1.0,5.960464477539063e-08,2,6.3146
1.5468,1.3296,-1.6055,0.1676,-0.1377,1.1303,0.4384,0.8257,2.0,1.3933988912009356,3,161.7654
-3.9076,-1.534,1.744,2.7809,1.576,0.4158,-0.1596,1.8427,3.0,0.0,3,42.9812
-1.243,-0.0136,-1.9275,2.8832,0.3769,1.7649,0.691,-1.7593,3.0,1.699609284512177,3,79.2302
0.4911,3.7601,2.8195,-1.5502,-2.6601,2.1214,3.0182,1.785,2.0,0.0,3,9.1443
3.1786,2.114,0.2589,-0.9897,-0.4155,-0.9965,2.619,3.4321,2.0,2.9761972683274895,1,25.5462
-6.4333,-6.8801,0.3094,3.6767,2.5014,-1.0144,-5.5972,-1.2946,1.0,1.6858739404357614e-07,0,3.7496
-0.4304,4.057,1.2468,0.5791,-2.6517,3.6029,4.0175,-0.7911,3.0,0.0,3,26.604599999999998
-0.8862,-0.7287,0.1965,-1.0569,2.0445,-0.9194,-1.4074,-1.7627,1.0,1.5282439824844734,2,18.9508
-1.0541,0.0347,-0.0818,1.5607,-1.0312,1.2592,0.6889,-0.5438,3.0,0.0,3,233.0788
-1.4314,-2.7162,0.5933,2.1504,-1.9736,-1.0803,0.0699,-0.679,3.0,1.8842536373853698,3,164.2056
0.9206,0.7735,0.4716,1.2123,-1.1635,-0.8046,3.3426,0.5833,3.0,5.960464477539063e-08,3,83.19330000000001
-0.7891,-0.5706,0.1402,2.674,-2.0443,0.3553,2.0273,-0.1439,3.0,1.6333182819034393,3,139.3339
2.3553,1.1554,0.2974,-1.9762,-0.5108,-1.6992,1.7282,-1.0967,2.0,0.0,3,49.7789
-0.5595,-0.7488,-0.3569,2.631,-1.9575,0.5732,1.3096,0.3044,3.0,1.6344566956637303,3,153.4273
2.6701,-1.3945,-3.2567,0.3074,1.2304,-2.1317,-0.7685,-0.6492,0.0,2.302325076960245,1,74.90209999999999
-2.3364,-1.2127,-0.6025,2.5637,-0.2746,1.2577,-0.2779,-1.7132,3.0,5.960464477539063e-08,3,133.3635
-1.2082,2.9365,2.8618,-0.7189,-1.8892,2.2752,2.571,0.0143,3.0,0.0,3,43.3471
-1.5873,-0.0698,1.2295,0.3376,2.3828,-0.8885,0.7327,-0.1263,3.0,0.0,3,94.63770000000001
0.2533,0.1424,0.4856,1.227,-0.1035,-0.9433,2.2513,0.992,3.0,0.0,3,153.7698
2.4461,1.7557,-0.3562,-1.3303,1.0067,-0.6723,1.1111,2.2305,2.0,1.6372701823462126,1,114.1975
2.2681,0.2452,-0.4292,0.4785,0.1359,-1.6507,1.7237,3.1065,0.0,3.1302911254386547,1,95.7389
-1.2467,-2.0587,-1.1886,1.412,0.3137,-0.4289,-1.1189,-2.8028,0.0,2.257496274637014,1,105.8791
-0.9758,-0.8868,-0.2005,-0.4243,0.0032,0.3254,-1.6906,-2.0376,1.0,2.2702416259068112,0,49.53
-1.1541,0.0931,0.5769,1.5585,-1.3482,0.3526,2.1302,-2.1851,3.0,0.0,3,172.4072
0.4238,-1.0875,-1.0905,1.6093,-1.7609,0.3283,-0.2343,0.8812,0.0,1.7056822769789217,1,192.1599
-1.6603,-5.7484,2.4203,0.6593,-3.0484,-4.3501,-1.5949,-1.4351,0.0,2.6567224902123274,1,3.7469
-0.4456,1.273,0.1095,-0.9878,2.0056,1.5749,-1.5165,2.311,1.0,2.3168630861576607,2,27.441800000000004
2.1186,0.6507,-1.3609,1.0653,-0.8292,-1.0663,2.9289,-0.9632,2.0,1.2747736701077566,3,162.40470000000002
2.0258,-2.1877,-0.9259,-1.0611,-1.5793,-2.4699,-1.3773,-1.0648,0.0,1.5696163894404247,1,56.9608
2.4953,0.1254,-1.2349,-2.4956,1.4604,-1.3027,-1.8225,0.8384,2.0,0.0,1,15.490400000000001
0.4728,-0.9786,0.2225,0.2601,0.8804,-1.6855,-0.0299,2.0299,0.0,2.6195115498886428,1,281.3369
4.4609,-1.3217,-4.1427,1.5508,-1.1182,-1.9252,0.3859,1.6808,0.0,3.27304879279243,1,7.0305
0.2799,0.1573,-0.7865,-0.3819,0.2273,0.7268,-1.1147,0.121,1.0,0.0,0,199.3611
0.0111,0.5849,1.2588,0.6028,1.7375,-1.9932,2.995,0.7181,3.0,0.0,3,65.6071
4.1896,1.3337,-0.495,-1.2328,-3.4334,-1.185,2.5362,0.694,2.0,2.279286761247913,3,36.502
-0.8305,-2.8372,1.5727,1.0234,3.1391,-4.179,-0.0691,3.5849,0.0,5.837503874945181,1,34.3592
-1.5682,0.7748,1.7968,0.0755,-1.6303,0.9174,1.5614,-2.227,3.0,1.0269049177017286,3,107.3749
-2.518,-0.5594,1.72,-0.3407,0.8034,0.7384,-1.6024,0.2665,1.0,1.5740983006153066,0,105.8194
1.4575,3.1514,-3.3734,-0.6438,4.3479,1.0872,1.2121,-3.7555,2.0,4.4846194208650525,3,3.5970000000000004
-0.4947,-0.6286,1.4675,0.2293,0.4699,-1.5731,0.9212,1.0248,3.0,2.9802322387695312e-08,3,206.5104
-1.9862,-1.8246,-0.7854,2.6023,-0.2087,0.3401,-0.2618,-1.9717,3.0,0.9104818669254208,3,167.882
-2.699,-4.0012,1.5404,3.592,0.0636,-2.1314,-0.2677,3.1361,3.0,8.429369702178807e-08,3,18.258
-0.5726,-3.4883,-0.9819,1.3031,3.1664,-3.0629,-2.1015,1.2755,0.0,3.33661637890843,1,86.31769999999999
2.4766,-1.2538,1.6112,-1.8015,-0.6588,-4.7512,1.4984,0.8409,0.0,3.120374687437392,1,3.6684
-1.22,0.0916,0.6521,-1.0147,1.9341,0.6154,-1.9167,0.9316,1.0,1.0355081361341392,2,65.2187
-0.8283,-0.8987,-1.4889,2.787,-0.986,0.9806,0.5152,-1.1848,0.0,2.5066618220254595,1,164.67079999999999
-3.0115,-4.1648,-2.3912,2.9695,0.1298,1.1402,-4.4214,-2.1757,0.0,3.364277279000647,1,44.3527
2.9017,0.3909,-1.3501,-0.2931,-1.3368,-1.4944,1.854,-1.1126,2.0,1.811301236680415,3,180.5595
2.6581,-0.9647,-1.8295,-0.082,0.3451,-2.4532,0.2855,0.0695,0.0,2.4755294726583226,1,140.214
3.5164,2.4739,-1.5409,-0.3807,-1.5311,-0.3041,3.6123,-1.4434,2.0,1.1396374116358257,3,65.1784
-7.8256,-1.9068,5.595,0.3498,-0.2424,1.3117,-1.4213,-3.8669,3.0,5.056257816804834,3,0.1165
0.6403,2.0097,-0.86,-0.9124,2.2498,1.8881,-1.1454,3.0214,2.0,0.0,1,9.1106
0.7296,0.9038,-0.0571,0.0965,0.5547,-0.1566,1.1584,1.1256,2.0,0.0,3,211.4674
3.0586,-0.5592,-2.3209,0.953,-0.9251,-1.1664,0.5388,2.1128,0.0,2.688052108869916,1,104.41540000000002
-3.9269,-2.3755,2.9018,3.9262,-0.3347,-0.9716,1.8863,1.8985,3.0,0.0,3,7.0776
3.4608,3.2208,-3.6466,0.5272,0.1586,1.7099,2.4414,-0.4852,2.0,2.6246393599883406,3,28.3481
0.7642,0.188,-2.1951,0.0677,5.0891,-1.3578,-0.4107,-0.0116,2.0,1.7831149261895631,3,10.268
3.976,2.343,-3.316,-0.8734,-0.5325,1.2566,0.4511,0.525,2.0,1.800681670923542,1,60.95940000000001
-0.3903,-4.0037,-0.0224,1.8974,-0.04,-4.1814,0.3845,-1.6429,0.0,3.2037373378602667,1,21.2774
-3.1311,-2.6843,-0.5918,3.1491,0.2728,-0.031,-0.4733,-3.3469,3.0,0.0,3,61.0868
1.795,-1.037,-0.0283,0.5361,2.0589,-3.5561,1.2842,3.5142,0.0,4.234851572369449,1,81.66460000000001
0.6091,-0.7633,1.2936,-0.0749,-2.445,-2.5156,2.7404,-3.2184,3.0,2.6381688232560103,3,23.9029
-0.8271,1.6031,-0.5986,-0.4821,3.2077,2.4813,-2.0654,3.0419,1.0,2.5110781688350543,0,8.2196
0.7696,1.159,0.0596,-0.3059,-0.0643,0.3911,0.8345,1.0635,2.0,0.0,1,168.5106
-6.2884,-3.2473,4.6869,0.4808,-2.4977,0.1037,-1.5079,-4.7579,3.0,4.215297093918762,3,0.34950000000000003
0.0308,-0.5362,-0.8674,0.8961,-1.01,0.8145,-0.6808,0.4458,0.0,0.8878454088409755,1,250.1174
-2.0312,-1.6326,0.1801,2.6544,-1.5926,0.3154,0.691,-1.7524,3.0,1.2317014126808492,3,171.4795
-0.8551,0.4386,1.2398,0.3322,-1.2125,0.7691,0.8255,0.3213,3.0,2.9802322387695312e-08,3,171.5213
2.7604,-0.6805,-0.2782,-0.0566,-2.3757,-2.6153,2.0664,-0.1409,0.0,1.839167849871239,1,98.31139999999999
-1.5969,-1.9854,1.8272,2.002,0.2217,-1.9828,1.1064,1.9963,3.0,5.960464477539063e-08,3,93.089
3.9335,1.1014,-2.4958,-0.3273,-0.1924,-1.4794,2.1014,-0.6419,2.0,1.582317588223049,3,134.79549999999998
0.006,-1.7448,-0.9176,0.788,1.1179,-1.1184,-1.3474,0.9965,0.0,1.465932873633715,1,327.1973
1.5148,-0.2973,-2.321,0.7399,0.7015,-0.4343,-0.1049,-0.1238,0.0,1.7623380890169746,1,301.777
2.1125,0.8662,-3.6189,1.0509,0.6607,0.7723,0.4964,-1.1353,2.0,1.7131921491765019,3,107.7646
0.5887,3.6672,1.3397,-2.4038,0.9285,2.2996,0.3266,3.0352,2.0,0.0,1,4.7765
0.6448,1.3365,1.5442,-1.5592,-1.1673,0.2552,0.7183,1.152,1.0,1.2181810743891885,2,50.9318
0.7881,1.0895,0.1925,-1.2424,-0.3545,0.1555,0.4674,-0.7719,2.0,0.7351986194219902,1,81.398
1.1986,0.0816,-0.18,-0.4711,1.4071,-1.3399,0.2034,1.8674,0.0,1.9518606353938284,1,245.77190000000002
-1.5289,-0.9801,0.0786,1.9611,-0.6918,0.0193,0.9802,-1.9901,3.0,0.0,3,231.01190000000003
-1.822,-0.8938,2.8743,-0.1195,-0.5521,-1.8119,1.5532,-1.939,3.0,0.0,3,41.124500000000005
0.3084,0.8752,-2.3821,2.8428,-0.3173,2.1172,1.2831,0.5859,0.0,2.72316967888525,1,44.6463
-3.3144,-0.4099,2.0291,0.2989,0.442,1.3649,-1.1283,-0.1736,1.0,2.049968292437715,0,77.7559
5.1047,2.7478,-3.0882,-1.4452,2.5383,-1.1827,1.7241,2.1228,2.0,2.6321031761692018,1,29.895899999999997
-1.7933,-2.4302,1.2447,2.5029,-1.8223,-1.6353,1.5927,-1.6067,3.0,2.170723775610338,3,92.7687
0.5736,2.2986,-1.5859,2.7294,-2.8765,2.9246,3.6437,-1.4786,3.0,8.429369702178807e-08,3,26.7675
0.5798,1.2492,0.4793,-0.7419,-0.0742,0.4902,0.5507,1.1942,2.0,0.7196859870804767,1,142.7582
3.2916,0.7591,-1.2174,-0.6424,0.5902,-1.6548,1.1402,2.4984,2.0,1.8300659933455947,1,123.4654
1.5314,0.5137,-1.4558,-0.2658,0.5668,0.0515,-0.2397,0.7328,2.0,1.1424380946029422,1,262.2235
-5.9912,-1.435,3.3926,1.0504,0.8457,1.7929,-1.9116,-0.7654,3.0,2.6493609757826553,3,3.5077000000000003
-3.5405,-2.9279,2.0568,4.2449,-3.8152,0.5875,0.8375,1.0188,3.0,2.9465821658321376,3,2.6384000000000003
0.4042,2.259,0.6002,-0.6637,-1.1665,1.5702,1.5756,-0.2563,2.0,1.7554244016761302,3,70.1337
-1.6855,-1.4552,1.0442,0.6364,1.6568,-0.9439,-0.937,1.3799,1.0,0.0,0,229.10719999999998
1.1978,0.8955,-1.2303,-0.2778,0.3141,0.6507,-0.1188,0.5252,2.0,1.2835796040760397,1,217.5281
0.2505,1.4186,-1.019,-0.6334,2.6637,1.919,-1.9824,3.6104,2.0,0.0,1,6.530100000000001
3.2824,-2.2004,-0.3875,0.0655,-2.7575,-3.5339,0.6407,2.2663,0.0,3.2577714913725906,1,11.075000000000001
-0.2362,-4.4912,-4.2075,3.3898,0.5488,-0.8602,-3.3803,-0.9993,0.0,4.737094437521801,1,15.9358
-0.9268,-1.2407,-0.4165,0.4052,2.944,-0.9487,-1.5174,0.8182,0.0,1.9148461765896492,1,160.83639999999997
2.1851,0.0054,-0.879,-1.4762,-1.2814,-1.4664,0.5526,-2.9042,2.0,1.4893875889102872,1,62.881299999999996
-2.3373,-1.1743,-0.5292,2.5859,-0.6641,1.3434,-0.1176,-1.962,3.0,0.0,3,125.3956
-1.0118,1.4019,1.5027,0.372,-1.6089,1.4351,1.8885,-0.5178,3.0,4.2146848510894035e-08,3,129.0834
1.2416,-0.5296,-2.4411,1.8613,0.4865,-0.6417,0.9158,-0.5453,0.0,3.2020591390541178,1,207.71750000000003
-4.5605,-5.5557,1.5066,2.9625,1.189,-1.9904,-3.1495,0.8911,3.0,3.2711820248955883,3,33.2777
-1.8495,-0.6032,2.0578,0.5216,1.3371,-1.2389,0.9293,0.3816,3.0,0.0,3,133.3986
-2.4204,-1.6801,2.0975,3.5561,-4.8433,1.792,0.7221,3.5099,3.0,0.0,3,0.5898
1.3791,-1.4516,-2.3817,0.2856,0.318,-1.1587,-1.1715,-1.4574,0.0,1.877234894732144,1,166.65210000000002
-0.1649,-3.5896,-0.6614,1.3657,0.9059,-2.775,-1.7369,1.2938,0.0,2.711568275002494,1,156.42430000000002
3.7245,0.1085,-1.7243,-1.2761,-1.585,-1.5502,0.4246,-0.2447,2.0,1.4614794935270223,1,112.65520000000001
-4.3987,-1.8531,3.9174,0.3787,2.7553,-1.2614,-1.0487,1.8346,3.0,0.0,3,24.944200000000002
1.1962,-0.1769,-0.1053,-1.8789,3.0029,-2.7304,-0.2344,-0.6239,2.0,0.0,3,14.4071
0.7592,-2.7565,-1.3692,1.1118,0.0889,-2.4234,-0.8717,-0.2515,0.0,1.922799326502898,1,189.80480000000003
4.4145,0.7317,-2.4604,-0.8708,2.8281,-2.832,0.9678,2.9276,2.0,3.666027212119408,1,37.98650000000001
-4.2021,-2.7237,3.7242,3.0416,-0.8192,-1.2361,1.2095,1.6295,3.0,0.0,3,6.4878
-0.9119,-4.0588,0.9531,2.2612,0.3579,-3.6382,-0.359,2.672,0.0,4.750360422115357,1,51.758599999999994
-2.6007,-0.3417,0.2669,-0.2181,3.2779,1.5999,-3.2627,1.5287,1.0,3.099453995464362,0,8.9378
-2.0427,-1.6425,2.1147,1.7,-0.3282,-1.1718,0.8649,1.3591,3.0,0.0,3,106.9471
2.5605,-0.0887,-3.2709,1.1448,0.9813,-0.6082,0.2489,0.8813,0.0,2.520760918849703,1,156.92880000000002
-0.9699,-3.7146,2.8065,-1.5853,-2.1158,-3.1647,-2.321,-0.2899,1.0,3.1618039708369015,0,4.5435
-1.8228,-2.7921,0.5324,2.3205,-2.4837,-0.0447,-0.854,0.2102,3.0,2.185361533019193,3,91.77760000000002
-2.7656,-1.2626,3.8643,-1.4992,-1.1996,-0.2832,-1.5793,0.2338,1.0,3.239637884085194,0,27.840600000000002
1.9498,-1.9024,-1.8669,1.0616,2.4737,-3.1833,-0.2435,2.5887,0.0,3.796366450963343,1,94.4824
3.6314,2.4244,-1.4046,-0.1339,-2.9791,0.7475,2.9162,0.6586,2.0,2.1071046533098396,3,28.437699999999996
1.9768,-0.827,-0.7275,-0.0389,-2.2418,-1.3261,0.5418,-0.3421,0.0,1.8603318548044059,1,185.1489
1.3033,-2.4416,0.7712,0.9099,1.4651,-5.7868,2.6084,0.4747,0.0,5.749017245582066,1,3.1228000000000002
2.3383,-1.7066,-0.1684,0.1999,3.8829,-5.374,1.0866,4.2034,0.0,6.110283013903692,1,19.3366
-4.1585,-2.1567,3.2874,0.8829,2.5226,-1.1895,-1.1795,1.9236,3.0,0.0,3,34.258700000000005
0.8508,0.2849,-0.2165,-1.6396,1.8311,-1.1046,-0.6269,-0.3864,2.0,0.0,3,83.07230000000001
-0.3854,0.7245,-1.314,3.0402,-0.1447,0.9273,2.8907,-1.2691,3.0,2.0087587635154187,3,80.89330000000001
8.5883,5.3948,-4.931,-3.0016,-0.2788,0.0505,3.4306,-0.1509,2.0,4.641747005169497,1,2.2345
-1.0044,1.2253,0.2696,1.1762,-1.5519,2.4179,1.0697,-0.0874,3.0,0.0,3,125.2813
1.5596,-1.003,-0.7845,1.4315,-2.6457,-0.556,0.7229,1.8978,0.0,3.2560869183730334,1,80.3686
-0.9844,-4.2209,0.6202,1.6093,2.7585,-4.3352,-1.3366,2.8583,0.0,5.292329570236532,1,45.006099999999996
0.4984,3.0576,-1.2508,-0.9377,1.5204,1.8956,1.2933,-3.0187,2.0,2.4909174916082626,1,11.7257
7.4333,2.8712,-2.9758,-2.5679,-1.2475,-2.0897,2.9893,0.7334,2.0,4.054627696842215,1,11.2597
-2.6226,-1.0504,2.1506,2.2943,0.2676,-0.1154,0.9014,2.6965,3.0,0.0,3,60.9566
-1.2384,0.438,1.7217,1.9026,0.2201,-0.6614,3.3127,0.7405,3.0,5.960464477539063e-08,3,35.1579
1.4222,0.0811,-1.0787,0.893,-0.7426,-1.0994,2.1458,-1.5751,0.0,2.5478328909094494,1,208.84180000000003
2.3234,0.3028,-0.2092,-0.187,1.8298,-2.538,1.5601,3.3185,2.0,3.1007742291240756,3,104.28030000000001
0.5642,-3.0791,0.5438,0.3615,-1.7732,-3.5048,0.1658,-1.2387,0.0,2.2631851979014006,1,69.39659999999999
5.7772,1.3709,-2.2753,-0.2302,1.1148,-3.2236,3.1706,4.1982,2.0,4.590287500799923,3,7.4992
-1.7019,-1.4201,1.7565,-0.4666,-1.1665,-0.4602,-0.9857,-1.3835,1.0,2.5613983602712014,2,91.188
0.7723,-3.2326,-2.9596,2.3084,0.4639,-1.4789,-1.9687,0.7291,0.0,3.284674175622296,1,107.10340000000001
-2.2094,0.1265,0.2221,4.741,-1.8796,1.9585,3.3167,0.5505,3.0,3.00733567797145,3,3.7496
-0.3229,-1.4364,-0.9372,-0.019,-0.0504,0.1198,-2.2736,-0.6336,1.0,1.0867872330865886,0,183.4359
-2.2076,-0.1209,0.803,-0.3672,1.5609,0.6749,-1.1192,-1.6894,1.0,2.226394724661374,0,37.5728
-1.3817,-0.7682,1.2142,0.6476,1.9176,-1.0881,0.1231,1.4855,3.0,0.0,3,205.32150000000001
1.9726,-1.0461,-2.8775,1.2657,0.1783,-0.6767,-0.5701,0.8308,0.0,2.2218520922869733,1,217.7442
-2.6039,0.0882,1.1546,0.9892,-0.2308,1.6632,0.0042,-0.9081,3.0,0.0,3,127.2959
-0.6017,-0.5828,1.3064,-1.0657,2.0909,-1.8396,-0.3558,0.166,1.0,1.6549519177305423,0,90.9708
-2.291,-0.5201,1.5988,2.081,1.8563,-0.7342,1.625,1.3824,3.0,0.0,3,78.83890000000001
-0.5257,1.7759,2.2142,-1.8677,-0.2664,1.1869,0.0304,1.5547,1.0,1.538771285799162,2,43.237300000000005
-1.5906,-2.8911,0.4981,1.1533,4.7851,-3.4335,-1.2644,2.22,0.0,4.9715408768308444,1,23.743199999999998
-2.0613,-1.4002,2.7667,1.407,0.9506,-2.3717,1.9056,1.1026,3.0,5.960464477539063e-08,3,57.9167
-2.5421,-2.7523,3.0319,-1.7327,-1.2564,-1.7847,-2.1936,-2.9595,1.0,3.4347767685833666,0,5.4209000000000005
3.8419,2.5463,-3.3757,-0.6036,0.5774,-0.0083,2.2797,-2.3402,2.0,1.9745211090287185,3,47.4501
-2.1419,-1.1067,0.0969,1.9645,-0.6233,0.8334,-0.0458,-1.4967,3.0,4.2146848510894035e-08,3,192.5213
2.9106,-0.2907,-1.4826,-0.916,-0.7823,-2.1994,0.8931,-1.8219,0.0,1.9678873494181521,1,117.3671
0.0007,-3.4362,-1.5762,2.3715,1.8862,-2.7595,-1.1492,1.5759,0.0,3.553722109282041,1,124.762
-1.5376,-2.9211,-1.3515,1.5497,-0.4229,0.408,-3.1053,-0.8626,0.0,1.5727122018983613,1,153.70220000000003
