f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,label,subset,r,r_diff,closest_centroid,x_pca,y_pca,x_mds,y_mds
2,67,237,152,91,6,7,6,10,13,1.0,training,0.2713333333333333,,1,,,77.22201004080235,-40.08667265677797
2,64,216,114,103,5,8,5,8,12,1.0,training,0.30033333333333334,,1,,,67.70840769392552,0.49970304241705715
2,47,144,147,65,5,7,15,16,13,1.0,training,0.3065,,0,,,-20.672828282671976,-18.522563336178393
3,43,152,132,81,4,7,5,9,12,1.0,training,0.4126666666666667,,1,,,-4.779336679071195,-4.07814697462661
2,56,153,115,86,6,7,14,22,10,0.0,training,0.42483333333333334,,0,,,0.1697438008558107,14.744077580887597
2,40,149,147,77,4,9,14,15,11,0.0,training,0.47933333333333333,,0,,,-13.339738548699007,-18.136824120934907
2,43,174,123,69,5,9,15,21,11,0.0,training,0.37466666666666665,,0,,,22.94797200180591,6.284816910474224
3,60,172,136,86,4,9,18,15,13,0.0,training,0.4661666666666667,,0,,,15.01456062247259,-10.447688727569687
3,32,153,125,97,4,9,15,14,10,0.0,training,0.48633333333333334,,0,,,-2.4330231385736156,3.358172750897181
3,52,177,141,82,6,9,17,19,10,0.0,training,0.483,,0,,,18.27677822457362,-15.733203218906237
2,62,178,115,61,6,7,4,12,12,1.0,training,0.29033333333333333,,1,,,33.03983648739413,17.19582036357565
3,66,152,108,93,5,8,12,14,10,0.0,training,0.44733333333333336,,0,,,3.210272121640112,24.579839514692043
3,44,204,111,91,4,7,3,11,10,1.0,training,0.43483333333333335,,1,,,54.76057770444704,7.979665295678372
2,58,187,120,71,4,8,12,18,10,0.0,training,0.545,,0,,,35.15309707112874,4.461514635620512
2,59,125,133,74,4,8,17,17,10,0.0,training,0.5328333333333334,,0,,,-33.903701826716485,2.564688193575359
3,46,196,135,73,5,9,18,19,11,0.0,training,0.3745,,0,,,41.466705820073656,-12.177621455301699
2,42,162,113,76,4,8,17,18,10,0.0,training,0.5135,,0,,,9.945935495861276,19.007648911585452
2,63,183,125,90,6,9,3,9,10,1.0,training,0.46316666666666667,,1,,,31.465398571627635,-4.057544782339647
3,69,125,160,76,4,8,13,16,12,0.0,training,0.4038333333333333,,0,,,-39.87470808756006,-26.926024194946642
2,38,147,137,92,4,8,15,15,10,0.0,training,0.543,,0,,,-12.979572486939649,-8.971773395739786
2,30,149,111,86,5,8,11,15,12,0.0,training,0.3268333333333333,,0,,,-1.4884285763812577,30.80134952864299
2,33,180,117,66,4,8,16,18,13,1.0,training,0.38166666666666665,,0,,,33.91398482023876,19.94345255998105
2,55,180,108,89,6,9,14,19,10,0.0,training,0.4821666666666667,,0,,,29.718191108029938,15.99681529316899
3,50,159,157,109,4,7,13,15,10,0.0,training,0.4365,,1,,,-3.4803706462246944,-36.387091747877136
2,68,130,129,85,4,8,17,14,12,0.0,training,0.4671666666666667,,0,,,-28.496791780039697,4.505726771617329
3,49,152,155,68,5,9,18,16,10,0.0,training,0.43583333333333335,,0,,,-13.158387804563175,-27.424907161937323
2,41,115,106,79,4,9,14,17,10,0.0,training,0.5091666666666667,,0,,,-37.58033937693078,34.65874049828142
2,54,142,137,92,4,9,14,18,12,0.0,training,0.5003333333333333,,0,,,-15.378001672238414,-5.756830861525474
2,61,99,133,84,4,8,12,17,12,0.0,training,0.48033333333333333,,0,,,-58.71082562857217,7.373700036959102
3,58,143,122,109,4,7,13,19,10,0.0,training,0.455,,0,,,-15.818696288310818,10.727131285650678
2,46,158,151,88,4,8,11,16,13,0.0,training,0.4826666666666667,,0,,,-2.80680261299225,-22.813460028117237
2,67,160,125,62,4,9,15,15,12,0.0,training,0.434,,0,,,10.479749483812773,8.256659441343634
3,64,132,115,102,5,9,16,17,13,0.0,training,0.3525,,0,,,-24.478298272125695,23.493135643269525
2,55,201,133,80,5,8,12,17,10,0.0,training,0.49716666666666665,,0,,,44.66445392561147,-12.616959676483495
3,62,142,105,80,4,8,18,15,13,0.0,training,0.421,,0,,,-8.740097677494276,29.239727660607972
2,67,151,105,60,4,8,15,14,10,0.0,training,0.44516666666666665,,0,,,3.552513511071065,38.73260829608172
2,63,159,126,68,6,7,16,18,12,0.0,training,0.31983333333333336,,0,,,4.9783820369403005,3.6671737209455753
3,53,105,108,105,4,9,12,17,11,0.0,training,0.42866666666666664,,0,,,-49.75071862103059,35.31400698830704
2,55,186,107,87,4,8,16,18,10,0.0,training,0.5335,,0,,,35.6028760386999,16.221239268925835
3,31,152,156,81,6,9,15,17,10,0.0,training,0.381,,0,,,-15.193170177901651,-31.384651611045356
2,41,187,128,77,6,9,19,20,10,0.0,training,0.44433333333333336,,0,,,34.22056338347196,-2.8535928637369
3,60,145,125,76,4,9,14,16,10,0.0,training,0.5448333333333333,,0,,,-10.239658440608105,6.974238556056201
3,37,136,128,61,4,8,9,16,10,0.0,training,0.4655,,0,,,-32.5863026162902,4.101081845721408
3,43,193,157,101,6,7,5,12,12,1.0,training,0.2906666666666667,,1,,,33.78736387334337,-38.90054624677734
2,70,147,112,88,6,8,13,17,11,0.0,training,0.38383333333333336,,0,,,-3.6898401987958587,22.2206298401696
2,32,171,127,106,4,9,18,15,13,0.0,training,0.3635,,0,,,28.692954818991478,0.6023371071072685
3,55,141,147,85,5,8,19,17,10,0.0,training,0.4603333333333333,,0,,,-18.97751747883964,-14.726135387054441
2,70,210,169,81,6,7,6,8,10,1.0,training,0.285,,1,,,46.59380975019805,-53.62247201028158
3,62,203,166,103,5,8,4,11,12,1.0,training,0.25166666666666665,,1,,,41.450767133880284,-49.76628840255997
2,62,120,134,97,4,7,17,16,12,0.0,training,0.42583333333333334,,0,,,-40.17466932182865,0.5007164066599715
3,34,157,117,100,6,9,17,16,10,0.0,training,0.4025,,0,,,8.859769865775881,22.678138300885077
2,40,138,123,89,4,9,13,18,10,0.0,training,0.5411666666666667,,0,,,-18.746093979360186,11.009076012703302
2,67,186,136,68,6,7,5,7,11,1.0,training,0.307,,1,,,34.32652081456067,-15.222930362773946
3,53,223,135,89,6,7,5,11,12,1.0,training,0.35133333333333333,,1,,,66.31455276000177,-20.09764751685931
3,65,151,109,107,5,8,15,13,10,0.0,training,0.401,,0,,,5.5278048277279925,32.38416756976714
2,69,171,169,104,4,8,13,15,12,0.0,training,0.3535,,1,,,7.197883577773887,-49.650958068855964
3,70,173,127,63,5,7,15,19,10,0.0,training,0.3436666666666667,,0,,,26.224731186259937,1.1008582804542135
3,48,184,123,75,6,9,19,20,12,0.0,training,0.35183333333333333,,0,,,30.94805976905606,2.661153658718672
3,61,164,129,100,4,7,15,14,10,0.0,training,0.497,,0,,,11.172081362345036,-4.508680542694499
3,34,176,160,98,5,8,18,15,10,1.0,training,0.3456666666666667,,0,,,11.496737378994306,-42.66681614885639
3,52,134,135,66,4,7,15,17,10,0.0,training,0.471,,0,,,-27.80064404793105,-2.061939186856636
2,66,197,165,89,5,7,3,10,12,1.0,training,0.25583333333333336,,1,,,35.25473081290347,-46.05991875030813
3,36,146,154,100,4,8,15,19,12,0.0,training,0.37833333333333335,,0,,,-19.682977353901357,-29.015864241838752
2,60,133,115,69,5,7,17,15,12,0.0,training,0.30333333333333334,,0,,,-22.228716895300305,22.71727559731963
3,48,139,101,107,4,8,16,16,10,0.0,training,0.45716666666666667,,0,,,-9.236205737392932,41.599423560824995
2,52,135,111,88,5,7,15,19,11,0.0,training,0.332,,0,,,-17.606662039228624,22.90557302755635
2,44,150,169,94,4,9,13,13,10,0.0,training,0.49616666666666664,,1,,,-15.339190183133821,-40.75610242075676
2,61,139,116,87,6,9,15,15,10,0.0,training,0.49566666666666664,,0,,,-14.202431583997326,16.74193833622447
3,67,161,101,92,5,7,6,13,12,1.0,training,0.3011666666666667,,1,,,15.804341806504857,30.82972460643737
3,48,114,127,70,5,9,14,15,11,0.0,training,0.382,,0,,,-44.745579126711554,12.013677358028252
3,57,185,141,69,6,8,5,12,12,1.0,training,0.38216666666666665,,1,,,29.166888237792868,-19.22497844967922
2,66,191,111,60,5,8,12,14,10,0.0,training,0.3968333333333333,,0,,,45.221178646902146,19.81474720768432
2,70,123,125,102,5,7,14,18,10,0.0,training,0.384,,0,,,-40.42276947089198,8.345613305750298
2,60,155,110,69,5,8,16,18,12,0.0,training,0.363,,0,,,4.013145233502925,23.961573384236793
3,64,181,151,98,5,8,2,8,12,0.0,training,0.279,,1,,,24.390260107507554,-30.894225134439914
3,32,179,123,77,6,8,4,14,12,1.0,training,0.31266666666666665,,1,,,32.1223272956631,5.235797103007727
3,67,120,124,74,6,9,18,14,10,0.0,training,0.4385,,0,,,-38.98611248500333,13.776118030213958
3,53,140,146,99,5,8,11,16,10,0.0,training,0.474,,0,,,-20.12617499455635,-16.758122535702615
3,52,155,128,85,4,8,11,18,13,0.0,training,0.4686666666666667,,0,,,-0.6390416525092216,1.2119032404592682
2,42,140,106,82,6,8,17,13,11,0.0,training,0.36683333333333334,,0,,,-11.958320079936263,29.708579475536528
3,52,157,127,101,4,8,12,19,10,0.0,training,0.5361666666666667,,0,,,3.150529955859915,-0.5808841915859981
3,57,164,132,68,6,9,12,15,11,0.0,training,0.4003333333333333,,0,,,8.246516929558021,-5.143442861717855
2,64,188,168,74,6,9,4,12,12,1.0,training,0.30966666666666665,,1,,,23.893222188166582,-48.63174491714164
2,70,201,160,64,6,7,5,9,10,1.0,training,0.28883333333333333,,1,,,41.500931846513936,-46.37946851256603
3,70,162,155,65,4,8,12,15,10,0.0,training,0.46416666666666667,,0,,,-2.3714427432334033,-34.722254120408785
2,48,193,115,87,4,9,18,20,10,0.0,training,0.5233333333333333,,0,,,41.212332701142266,7.7995337950845975
2,62,171,160,96,5,7,3,11,11,1.0,training,0.2985,,1,,,11.108716035938187,-37.118406816689614
2,48,134,114,63,4,9,14,18,10,1.0,training,0.507,,0,,,-22.071677490231615,27.39397075428585
2,52,120,110,100,4,7,17,18,10,0.0,training,0.4675,,0,,,-34.39606191319479,29.96985427517548
2,63,149,111,89,4,9,17,16,10,0.0,training,0.5328333333333334,,0,,,-2.2649811524156935,20.476113076666042
3,51,210,102,107,6,7,5,9,11,1.0,training,0.25183333333333335,,1,,,65.12193692443917,15.675989264931914
3,57,137,113,96,4,7,16,16,10,0.0,training,0.4775,,0,,,-16.29624767267829,21.44577342298934
2,67,187,110,74,5,8,4,11,11,1.0,training,0.34983333333333333,,1,,,39.845971986482816,14.607115743805005
3,55,150,112,74,4,9,13,15,13,0.0,training,0.45416666666666666,,0,,,-2.2977852025137726,19.89311210921138
3,62,167,112,82,5,8,13,15,13,0.0,training,0.37466666666666665,,0,,,15.759028514145427,14.73273715904065
3,36,179,121,66,5,8,17,18,12,0.0,training,0.30733333333333335,,0,,,32.0354234377807,12.632539475646354
3,46,166,128,97,4,8,17,15,12,0.0,training,0.4656666666666667,,0,,,12.023195026693603,-2.5323168169402024
3,30,138,121,84,6,8,18,17,10,0.0,training,0.37616666666666665,,0,,,-22.375786064053127,18.452258296974644
2,65,196,143,97,5,9,5,10,12,1.0,training,0.36533333333333334,,1,,,40.29043617451047,-24.54469378065449
3,62,164,112,84,6,8,15,17,11,0.0,training,0.392,,0,,,12.55920557980483,15.339545064691196
2,49,138,105,60,6,9,15,19,10,0.0,training,0.4018333333333333,,0,,,-13.892396025461288,38.769941294188385
3,68,197,168,102,4,7,5,13,12,1.0,training,0.2685,,1,,,34.96268590484207,-51.623433031111695
2,47,172,126,62,4,9,15,17,12,0.0,training,0.4485,,0,,,22.339680923502964,3.82421715513202
2,69,172,115,81,5,9,8,18,10,0.0,training,0.4648333333333333,,0,,,23.006989155356028,11.433855160567854
2,57,166,116,90,4,9,15,17,13,0.0,training,0.4781666666666667,,0,,,13.518576255171466,10.361582002711756
3,54,121,144,96,4,7,16,18,10,1.0,training,0.4866666666666667,,0,,,-39.71072149067031,-9.340900006778838
3,50,164,122,89,4,9,11,17,12,0.0,training,0.4851666666666667,,0,,,9.94017514526042,4.881356092913004
3,62,181,126,63,5,8,14,17,10,0.0,training,0.43383333333333335,,0,,,31.56275069315831,0.6744812809359911
2,40,162,129,102,5,7,13,21,10,0.0,training,0.39066666666666666,,0,,,9.394749769110208,-5.128540118336068
2,66,223,169,110,5,9,5,9,10,1.0,training,0.23816666666666667,,1,,,61.85325310834939,-57.76933868400611
2,60,185,134,71,5,8,14,16,11,0.0,training,0.414,,0,,,29.825883388444733,-10.706812575738342
3,36,162,112,100,4,9,15,16,10,0.0,training,0.4905,,0,,,15.265608391358155,24.556002348811933
3,55,145,113,75,4,8,19,19,10,1.0,training,0.49633333333333335,,0,,,-8.183919812967362,20.291715443694763
3,62,145,158,101,4,8,16,15,12,0.0,training,0.42433333333333334,,0,,,-17.836979394582198,-31.037738801246633
3,64,182,161,102,5,8,4,10,12,1.0,training,0.274,,1,,,22.397658052116807,-41.66601957661221
2,52,190,170,105,6,8,2,9,11,1.0,training,0.248,,1,,,26.9478072537934,-52.89886550693935
2,39,172,104,106,4,8,18,17,10,0.0,training,0.4465,,0,,,27.997475320274745,31.181746481738994
2,63,172,169,99,6,8,3,9,11,1.0,training,0.2755,,1,,,9.752705996141442,-47.552979634297024
2,57,237,169,108,5,9,3,12,12,1.0,training,0.20233333333333334,,1,,,74.8499212865281,-58.33058835279937
3,66,160,129,103,5,9,16,16,10,0.0,training,0.4435,,0,,,8.157957310910177,-5.652072407122388
3,60,176,119,71,6,9,17,14,11,0.0,training,0.38383333333333336,,0,,,24.515257647039256,8.040126470847145
3,63,195,158,79,6,7,5,14,10,1.0,training,0.377,,1,,,34.27239245350913,-37.762791746510764
3,35,177,126,70,6,7,18,16,10,0.0,training,0.354,,0,,,28.35449670935143,3.7312042671809653
2,60,119,168,98,5,9,15,16,12,0.0,training,0.34883333333333333,,0,,,-45.835644314849574,-33.73180691050369
3,33,151,118,98,4,8,17,14,10,0.0,training,0.4618333333333333,,0,,,0.24984178128871662,23.293941624433298
2,56,144,106,69,6,8,15,17,10,0.0,training,0.4485,,0,,,-7.223657821614335,30.15812244121212
2,58,189,101,84,4,7,5,9,10,1.0,training,0.4661666666666667,,1,,,41.500282242487664,21.244489519067727
3,52,184,166,99,6,9,5,11,10,0.0,training,0.36966666666666664,,1,,,21.719292206616014,-45.1577318464223
2,34,152,107,82,6,7,17,16,10,0.0,training,0.36733333333333335,,0,,,1.6060339754317743,31.110818565790428
2,70,191,107,102,4,8,5,10,10,1.0,training,0.4235,,1,,,47.80379675017733,15.179860337494949
3,44,134,133,70,4,9,15,17,11,0.0,training,0.462,,0,,,-27.050636370886256,0.49006283348900664
2,37,171,143,71,4,9,12,15,11,0.0,training,0.45816666666666667,,0,,,12.291829304530708,-20.72189631402327
2,53,173,137,103,4,8,6,7,11,1.0,training,0.4365,,1,,,20.153188064036744,-16.13924246950379
3,66,163,119,73,6,9,17,16,12,1.0,training,0.37,,0,,,11.393971347428296,11.012870417578783
3,60,176,103,103,6,7,3,9,12,1.0,training,0.2683333333333333,,1,,,33.5778830378129,24.600870830597
3,57,169,116,83,4,9,14,18,10,0.0,training,0.5446666666666666,,0,,,15.841714689410821,10.139722498245371
2,35,175,156,93,6,7,5,12,11,1.0,training,0.29933333333333334,,1,,,14.080025676756307,-36.37696385095792
2,41,132,113,70,5,8,13,20,10,1.0,training,0.4221666666666667,,0,,,-23.5480512371849,27.038037031628242
2,51,175,105,110,5,8,4,7,10,1.0,training,0.3375,,1,,,34.60649832275031,26.275536370816177
2,67,229,123,79,6,9,15,17,13,0.0,training,0.379,,0,,,75.81919484927774,-7.866252797152855
3,46,148,147,104,5,8,12,16,12,0.0,training,0.36716666666666664,,0,,,-13.540915305542367,-22.069921786586512
2,45,168,104,73,6,9,14,14,10,0.0,training,0.4618333333333333,,0,,,18.38271888438388,27.090230718739885
3,70,101,126,84,4,7,11,17,10,0.0,training,0.458,,0,,,-57.64347676583636,13.887714912454724
2,70,165,168,89,6,8,6,14,10,1.0,training,0.38966666666666666,,1,,,1.6727152936229954,-44.50541148728534
3,58,174,150,89,6,7,5,13,13,0.0,training,0.3383333333333333,,1,,,15.243501914326131,-25.4956063301736
2,64,189,154,88,4,7,5,11,12,1.0,training,0.3983333333333333,,1,,,29.668558065361054,-32.77276369745288
2,36,133,128,110,6,7,16,16,13,0.0,training,0.25183333333333335,,0,,,-37.37034268195437,-1.1838035748883582
3,63,167,111,64,4,7,11,17,12,0.0,training,0.36716666666666664,,0,,,19.268557087189237,23.55655518891164
2,32,160,105,60,5,8,11,16,10,0.0,training,0.3335,,0,,,12.853014777053172,41.19727982084294
3,66,158,139,62,6,8,16,17,13,0.0,training,0.32766666666666666,,0,,,-2.364022224350055,-17.275184387298037
3,63,157,166,75,4,9,15,17,10,1.0,training,0.48983333333333334,,0,,,-8.431271184056556,-38.76957608143122
2,63,171,138,99,6,7,17,15,11,0.0,training,0.3631666666666667,,0,,,15.991815130036205,-14.881598326312131
3,63,123,113,105,5,8,16,17,10,0.0,training,0.411,,0,,,-34.15613338170901,28.68125847554723
2,43,155,119,72,4,9,17,18,10,0.0,training,0.521,,0,,,1.0255260852187618,14.515124273770047
3,62,161,128,77,4,8,15,14,10,0.0,training,0.5425,,0,,,5.795026482865359,0.11865673608509276
3,58,144,134,81,5,9,16,16,11,0.0,training,0.4076666666666667,,0,,,-12.756743336482081,-2.126809721280197
2,62,141,126,100,5,7,19,14,13,1.0,training,0.319,,0,,,-16.777947506336737,3.8989652043705947
3,48,125,143,93,4,7,15,16,13,0.0,training,0.4063333333333333,,0,,,-35.16945647394851,-8.75782142942041
3,65,149,115,82,4,9,17,16,12,0.0,training,0.453,,0,,,-3.4505465666453894,16.586794964251748
3,68,186,106,103,6,8,12,16,10,0.0,training,0.4101666666666667,,0,,,41.9620635155262,18.6441406807303
2,47,141,122,69,4,9,14,17,10,0.0,training,0.5371666666666667,,0,,,-15.733717881250149,13.220236195797952
3,53,148,111,66,6,9,16,16,13,0.0,training,0.35083333333333333,,0,,,-4.161742108924522,25.887084908160467
2,66,195,164,65,5,7,3,8,13,1.0,training,0.2015,,1,,,32.12768161153083,-49.984970680442146
3,61,143,118,78,4,7,13,13,11,0.0,training,0.4186666666666667,,0,,,-10.535286841715136,14.477211705994579
2,30,135,101,98,4,8,11,17,13,0.0,training,0.33816666666666667,,0,,,-14.559030638869793,44.83348831605269
3,47,187,104,91,6,7,4,14,10,1.0,training,0.3928333333333333,,1,,,39.367316551126514,19.12936816637602
2,45,160,125,97,4,8,13,16,13,0.0,training,0.47733333333333333,,0,,,6.5183498192101075,2.0792249396730087
2,67,133,121,85,4,8,13,17,12,0.0,training,0.47433333333333333,,0,,,-22.564566970969402,13.358799873292062
3,30,128,133,79,4,8,12,18,10,0.0,training,0.46,,0,,,-37.48002647163309,-0.1850407627145876
3,69,229,115,103,5,7,6,9,10,1.0,training,0.28783333333333333,,1,,,79.97447329474016,-3.0661708920378055
3,53,115,107,97,4,8,12,15,12,0.0,training,0.4415,,0,,,-37.72114808946973,33.06011914318808
2,67,140,126,77,4,9,15,19,11,0.0,training,0.4681666666666667,,0,,,-16.828675409324617,6.745765410350883
2,54,129,113,64,5,9,15,16,10,0.0,training,0.44633333333333336,,0,,,-26.73914397996436,27.62243243851788
3,49,174,113,78,4,8,19,15,11,0.0,training,0.44183333333333336,,0,,,21.970998865594737,14.2716401723399
3,68,219,112,80,6,9,3,12,11,1.0,training,0.32366666666666666,,1,,,69.2123321475552,3.617559930172761
2,58,176,167,90,5,8,14,17,12,0.0,training,0.38483333333333336,,1,,,12.05205445595993,-42.44468463195872
2,69,158,135,81,4,9,16,17,12,0.0,training,0.47483333333333333,,0,,,1.4894498851095725,-8.220270925361039
3,41,209,170,62,5,7,4,12,11,1.0,training,0.17983333333333335,,1,,,42.268159006135924,-60.563329266612875
3,68,176,131,88,5,7,6,11,10,1.0,training,0.3998333333333333,,1,,,23.196425370854914,-8.703257276785848
2,69,175,115,62,5,9,5,8,12,1.0,training,0.2996666666666667,,1,,,31.905443574140033,19.78644765250237
2,32,125,114,78,6,9,19,16,10,0.0,training,0.3893333333333333,,0,,,-32.62132515907121,28.657364998294288
2,68,199,131,105,5,8,4,11,12,1.0,training,0.31916666666666665,,1,,,49.53714339740228,-13.924243471857604
2,50,166,122,60,4,9,17,17,10,0.0,training,0.5046666666666667,,0,,,16.982183738264247,13.959674344682501
3,43,144,120,108,4,8,17,15,10,0.0,training,0.47683333333333333,,0,,,-12.420913575596556,20.331533333672116
2,56,162,167,99,4,8,14,17,10,0.0,training,0.5065,,1,,,-2.051789995452021,-41.627517758176026
2,62,130,125,94,5,9,13,18,10,0.0,training,0.492,,0,,,-26.885705042405327,8.738116040781804
3,58,125,131,97,5,7,17,16,12,0.0,training,0.334,,0,,,-33.93481569571023,2.90106561353539
2,42,126,132,96,4,9,14,16,13,0.0,training,0.4671666666666667,,0,,,-34.41274504295588,1.5752856486514153
3,70,150,127,108,6,9,15,16,12,0.0,training,0.3395,,0,,,-8.016612746933765,-8.684715939091198
3,60,171,125,90,4,9,17,16,12,0.0,training,0.4791666666666667,,0,,,16.821429516253666,0.14853386870859392
2,64,84,126,85,4,9,14,16,11,0.0,training,0.46366666666666667,,0,,,-72.09385458100611,17.73219883850322
2,46,190,127,78,4,8,10,15,10,0.0,training,0.566,,0,,,35.74264532510242,-4.218382491270632
2,69,163,120,104,5,9,15,20,10,0.0,training,0.43083333333333335,,0,,,18.129195588645015,9.61942750326986
2,70,192,139,97,6,7,4,7,13,1.0,training,0.27266666666666667,,1,,,39.2729871348142,-21.036429876773358
2,46,170,121,74,4,8,17,15,13,0.0,training,0.45666666666666667,,0,,,16.6619516460523,7.278080988387495
3,61,216,114,95,6,9,4,10,11,1.0,training,0.3473333333333333,,1,,,65.49366743308545,0.6407705801160406
3,36,145,102,61,5,8,14,13,11,0.0,training,0.27566666666666667,,0,,,-4.347267987227854,43.76544628737241
3,33,180,135,103,6,7,5,12,12,1.0,training,0.27366666666666667,,1,,,31.717369202660024,-15.270990639107525
3,50,121,123,94,4,9,18,13,13,0.0,training,0.4508333333333333,,0,,,-35.813465302093576,13.635130896756017
2,54,153,103,74,4,9,15,15,12,0.0,training,0.45816666666666667,,0,,,2.751635410913009,29.167668647126334
3,53,171,116,96,4,8,15,21,12,0.0,training,0.44583333333333336,,0,,,20.14592228293992,9.97689412375407
2,34,162,116,90,4,9,9,16,10,0.0,training,0.5163333333333333,,0,,,12.971893465062166,17.672758109096318
2,65,140,129,80,4,9,13,19,10,0.0,training,0.5516666666666666,,0,,,-16.62365847056118,2.936452856847689
3,69,166,132,99,6,7,5,9,10,1.0,training,0.3615,,1,,,15.823338278835887,-10.989439355496941
2,66,205,115,62,6,8,14,15,13,0.0,training,0.3295,,0,,,57.81401943645955,9.775788547615573
3,59,152,120,82,5,8,9,21,13,0.0,training,0.37566666666666665,,0,,,-1.5470146174534902,9.96049710897433
2,46,201,125,110,5,7,5,12,12,1.0,training,0.29483333333333334,,1,,,53.76876061085297,-6.4437403365708805
3,56,195,109,65,5,9,5,10,12,1.0,training,0.32116666666666666,,1,,,47.55836988578131,17.066451443924436
3,67,125,117,74,5,7,10,16,11,0.0,training,0.31916666666666665,,0,,,-31.475631145523753,21.380833686310968
2,60,152,122,85,6,7,14,14,11,0.0,training,0.37683333333333335,,0,,,-1.8948692231413877,7.52498702743184
2,69,195,153,94,4,8,4,10,13,1.0,training,0.3615,,1,,,37.28258908782598,-34.46156706837121
2,49,195,114,63,6,7,5,9,11,1.0,training,0.30383333333333334,,1,,,47.90670000043911,12.642194522153181
2,62,181,161,95,4,7,4,11,11,1.0,training,0.36583333333333334,,1,,,20.672908505953004,-39.101362762808726
2,64,111,110,100,6,7,17,18,10,0.0,training,0.376,,0,,,-44.28600168299226,31.945192478309707
3,50,118,146,89,4,9,16,15,12,0.0,training,0.47733333333333333,,0,,,-42.217179712842686,-9.472487846431752
3,69,196,117,97,5,7,4,12,12,1.0,training,0.2935,,1,,,48.21684495529254,1.8791504035995188
3,55,130,138,78,4,9,16,17,11,0.0,training,0.48133333333333334,,0,,,-28.558619337744375,-3.288676452949327
2,51,191,168,104,6,7,6,11,13,1.0,training,0.25966666666666666,,1,,,28.058098142759913,-50.1397668458284
2,70,148,109,86,5,7,6,8,11,1.0,training,0.30516666666666664,,1,,,0.0900755187759114,27.879060511333044
3,55,149,129,80,5,7,16,16,13,0.0,training,0.33466666666666667,,0,,,-6.89594976123456,1.9761503858440477
2,60,156,137,70,5,9,17,14,11,0.0,training,0.4098333333333333,,0,,,-2.391792218014805,-9.085604307094622
2,62,170,107,84,5,9,17,15,12,0.0,training,0.39466666666666667,,0,,,20.121069215022892,19.767733959007884
2,41,162,112,83,5,8,20,16,13,0.0,training,0.3421666666666667,,0,,,10.364170845195057,19.572741610818525
3,39,119,128,80,4,9,17,14,12,0.0,training,0.444,,0,,,-40.45867987472804,9.403875917091705
2,39,143,130,91,5,9,14,15,12,0.0,training,0.4145,,0,,,-15.401787716330285,0.37186071039227914
3,41,140,127,82,6,9,16,17,12,0.0,training,0.37816666666666665,,0,,,-17.361749422041722,6.157685448464065
2,51,179,155,101,5,9,5,13,10,0.0,training,0.44083333333333335,,1,,,20.04728799211317,-33.73136970919575
3,57,145,113,73,4,8,21,19,10,1.0,training,0.4861666666666667,,0,,,-8.228771336961959,21.576630762874927
3,48,180,169,108,6,7,3,9,10,1.0,training,0.24283333333333335,,1,,,16.631991886280392,-52.133395734448015
3,49,155,118,68,6,9,15,16,10,0.0,training,0.4583333333333333,,0,,,1.679981562452461,15.56933276258907
3,70,147,102,94,4,9,13,19,10,0.0,training,0.4731666666666667,,0,,,-0.008414221676776532,35.8018224437913
2,39,146,133,108,4,7,16,21,10,0.0,training,0.4196666666666667,,0,,,-19.01481381133888,-12.703545067206827
3,42,174,121,105,4,8,14,13,13,0.0,training,0.42483333333333334,,0,,,27.765413374515237,5.137933708382076
3,61,105,118,108,4,7,15,16,10,0.0,training,0.428,,0,,,-55.39260953713665,22.620640714546862
3,66,142,109,98,6,8,14,18,11,0.0,training,0.36033333333333334,,0,,,-8.487995922569437,28.71074375439921
3,60,117,145,89,5,7,14,17,13,0.0,training,0.3305,,0,,,-43.10997479189541,-8.840047336731415
2,70,137,116,103,5,8,14,18,12,1.0,training,0.3461666666666667,,0,,,-18.70115089051422,25.882791254869716
2,70,197,165,95,4,7,4,9,11,1.0,training,0.28633333333333333,,1,,,35.95894407406623,-47.63776663026108
2,62,124,148,107,5,9,13,23,10,0.0,training,0.4021666666666667,,0,,,-41.39354823532001,-18.873949627164027
2,47,167,153,97,5,9,4,11,12,1.0,training,0.37766666666666665,,1,,,7.666218882883193,-29.614081733382225
3,55,165,138,65,5,9,2,9,12,1.0,training,0.3273333333333333,,1,,,9.212209932115508,-15.94560400030754
2,42,112,117,73,5,8,13,19,10,0.0,training,0.4335,,0,,,-44.31690117833947,24.159940342905912
3,51,140,107,104,4,9,13,16,10,0.0,training,0.5113333333333333,,0,,,-10.469527182171214,32.77239610863007
2,42,157,142,105,4,9,14,14,10,0.0,training,0.5278333333333334,,0,,,-2.475954605510429,-20.65040599547993
3,34,133,119,79,6,9,13,14,10,0.0,training,0.44066666666666665,,0,,,-25.177546698418418,19.84029008569572
3,31,176,122,82,4,7,10,18,10,1.0,training,0.42583333333333334,,0,,,28.158886905654562,7.247532450034257
2,68,155,120,81,6,9,15,14,10,0.0,training,0.48683333333333334,,0,,,2.542460446062571,10.0169035230792
3,67,180,117,103,6,7,5,9,10,0.0,training,0.3445,,1,,,35.791736459059464,5.960491575065067
2,68,143,116,86,4,9,11,19,13,1.0,training,0.461,,0,,,-9.940200131567414,17.44954686584272
3,60,199,136,94,5,9,13,15,11,0.0,training,0.4078333333333333,,1,,,42.82987517459289,-16.693374421235703
