f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,label,subset,r,r_diff,closest_centroid,x_pca,y_pca,x_mds,y_mds
3,55,105,144,72,4,7,15,17,10,1.0,training,0.4721666666666667,,0,,,-39.88373,68.03126
2,62,112,126,64,4,7,14,18,10,0.0,training,0.4645,,0,,,13.1799555,51.893875
3,42,186,128,101,6,9,21,16,10,0.0,training,0.4205,,0,,,-30.08582,-80.07154
2,69,181,155,100,5,7,3,11,12,1.0,training,0.2668333333333333,,1,,,1.7650257,33.669144
2,60,135,161,101,5,8,15,16,10,0.0,training,0.4375,,0,,,-33.62257,-43.790886
2,42,153,100,73,4,9,13,16,13,0.0,training,0.42583333333333334,,0,,,-1.5808219,-84.8896
3,56,124,128,72,4,8,19,15,10,0.0,training,0.5093333333333333,,0,,,-33.543262,11.337502
2,61,135,113,61,4,8,11,18,10,0.0,training,0.4895,,0,,,-3.9493284,1.0570669
3,42,150,115,86,5,7,14,20,12,0.0,training,0.311,,0,,,13.574228,34.285435
2,46,143,129,62,4,8,14,15,10,0.0,training,0.5131666666666667,,0,,,-6.9915752,4.435782
2,54,135,134,65,4,9,19,17,13,0.0,training,0.437,,0,,,0.99812245,-81.73594
2,30,143,157,88,6,7,18,21,11,0.0,training,0.22516666666666665,,0,,,-80.73815,-18.924747
2,63,149,125,87,6,9,14,16,11,0.0,training,0.44083333333333335,,0,,,39.330044,-69.79082
2,39,143,146,84,5,8,14,16,11,0.0,training,0.40116666666666667,,0,,,-40.368076,-24.761215
3,68,104,134,94,4,8,12,17,13,0.0,training,0.43016666666666664,,0,,,55.376606,-53.582943
2,34,112,144,69,4,8,16,19,10,0.0,training,0.447,,0,,,-8.257983,8.111448
3,54,163,125,74,6,8,18,16,10,0.0,training,0.4628333333333333,,0,,,14.191087,74.38924
2,32,168,125,73,4,9,17,16,12,0.0,training,0.4131666666666667,,0,,,-25.097006,54.68849
3,40,129,115,60,5,9,18,16,11,0.0,training,0.3105,,0,,,41.628174,-40.99277
2,57,154,100,64,4,9,17,16,13,0.0,training,0.4065,,0,,,0.75749016,-84.4401
3,53,126,115,63,6,9,12,17,10,0.0,training,0.4365,,0,,,-25.205624,-82.089836
2,51,172,159,95,6,9,4,10,12,1.0,training,0.36816666666666664,,1,,,79.23056,25.432611
2,60,150,121,67,6,8,16,14,13,0.0,training,0.37566666666666665,,0,,,72.38927,-4.3514657
2,63,169,114,89,4,8,17,15,10,0.0,training,0.5421666666666667,,0,,,1.8248613,3.9311244
3,43,146,134,99,4,9,17,17,10,0.0,training,0.5293333333333333,,0,,,-20.10283,-6.627823
2,67,187,135,93,5,8,4,7,12,1.0,training,0.3416666666666667,,1,,,-82.99863,21.363867
2,68,142,103,84,4,9,14,19,11,0.0,training,0.43666666666666665,,0,,,-14.889024,-32.178154
3,46,200,157,94,6,8,5,10,12,1.0,training,0.328,,1,,,38.383484,-21.033041
2,70,155,121,91,6,7,7,13,10,1.0,training,0.43233333333333335,,1,,,86.612,-12.595399
2,70,166,168,82,4,7,12,18,11,1.0,training,0.36866666666666664,,1,,,-41.60966,43.228554
3,53,153,139,72,6,8,5,11,12,1.0,training,0.396,,1,,,40.206192,-21.488388
3,52,217,166,61,6,8,4,5,12,1.0,training,0.178,,1,,,40.336952,-20.006544
3,64,157,134,67,4,9,2,8,12,1.0,training,0.37016666666666664,,1,,,44.651318,6.9770164
2,51,156,120,65,4,8,12,14,13,0.0,training,0.45666666666666667,,0,,,-71.55246,-44.013107
3,52,121,168,77,6,9,15,15,12,0.0,training,0.356,,0,,,70.26618,10.417365
3,42,207,102,106,5,8,2,10,10,1.0,training,0.2805,,1,,,47.015884,52.84005
2,43,141,109,109,5,9,17,16,13,0.0,training,0.32066666666666666,,0,,,26.899567,-54.021824
2,67,177,132,81,4,9,13,14,13,0.0,training,0.4796666666666667,,0,,,1.1590952,-78.24213
3,59,113,164,89,5,9,11,14,10,0.0,training,0.43933333333333335,,1,,,55.64916,-8.596198
3,51,187,157,82,5,8,3,12,10,1.0,training,0.4221666666666667,,1,,,46.140915,53.89218
3,68,209,115,66,5,7,5,10,11,1.0,training,0.25883333333333336,,1,,,-7.4302864,46.617958
2,57,152,106,86,5,8,13,17,13,1.0,training,0.38,,0,,,56.21222,24.497984
2,67,131,120,67,4,9,14,13,10,0.0,training,0.5151666666666667,,0,,,-52.473877,-3.0217128
3,37,182,170,105,5,8,6,14,11,1.0,training,0.2345,,1,,,-78.48214,9.219833
2,58,145,140,93,4,8,15,19,12,0.0,training,0.48933333333333334,,0,,,34.543568,22.421385
3,67,141,118,65,5,9,15,18,10,0.0,training,0.4201666666666667,,0,,,50.34781,-5.533478
2,49,143,123,104,6,8,18,16,13,0.0,training,0.37333333333333335,,0,,,73.81423,-1.4093643
2,60,128,136,87,4,9,12,17,12,0.0,training,0.5005,,0,,,-20.099724,53.264874
2,70,166,127,99,5,9,15,16,11,0.0,training,0.3955,,0,,,-4.138613,62.66
3,39,162,134,64,6,9,12,18,10,0.0,training,0.43166666666666664,,0,,,-26.431036,-84.198746
2,65,177,148,109,6,8,6,9,12,1.0,training,0.32216666666666666,,1,,,34.441696,74.821045
3,59,171,122,67,6,8,17,17,13,0.0,training,0.356,,0,,,37.03387,-0.2984259
2,54,130,113,85,4,7,12,18,10,0.0,training,0.5111666666666667,,0,,,11.084672,49.622707
3,35,142,110,85,6,9,9,18,13,0.0,training,0.3425,,0,,,27.702513,-10.8207035
2,52,199,127,66,4,8,11,17,10,0.0,training,0.5403333333333333,,0,,,-7.624952,2.4256718
2,51,134,115,99,5,9,15,13,10,0.0,training,0.4796666666666667,,0,,,60.62852,-27.13528
2,70,183,120,99,5,9,7,12,12,1.0,training,0.3735,,1,,,43.143864,39.33879
2,44,149,151,99,6,9,13,15,11,0.0,training,0.4275,,0,,,37.564754,-71.335915
2,69,156,142,85,4,7,12,21,10,0.0,training,0.49533333333333335,,0,,,10.67535,51.02955
2,68,172,165,103,5,8,8,13,10,1.0,training,0.36933333333333335,,1,,,-33.209145,-42.341503
2,63,145,116,85,5,9,17,18,10,0.0,training,0.469,,0,,,58.788475,-29.21209
3,43,188,129,109,6,8,4,11,11,1.0,training,0.31583333333333335,,1,,,17.635506,-43.193913
3,66,145,125,61,4,9,10,16,11,0.0,training,0.42866666666666664,,0,,,-0.31484205,90.87222
3,64,188,145,91,6,7,4,9,12,1.0,training,0.318,,1,,,27.747025,10.783041
2,70,149,144,82,5,9,11,15,11,0.0,training,0.4051666666666667,,0,,,-6.2746477,66.272934
3,57,220,148,75,5,7,5,9,10,1.0,training,0.3611666666666667,,1,,,14.982244,21.939583
3,52,134,112,70,4,9,12,16,11,0.0,training,0.464,,0,,,2.1667676,93.83897
2,44,208,108,85,5,8,5,10,13,1.0,training,0.35683333333333334,,1,,,53.205822,24.31969
3,34,125,122,62,5,7,15,16,10,0.0,training,0.32,,0,,,20.964931,21.750223
3,43,136,143,75,4,9,19,17,10,0.0,training,0.5165,,0,,,-29.927038,-8.55805
3,54,198,115,85,6,8,4,15,12,1.0,training,0.3933333333333333,,1,,,39.20614,-22.286875
2,61,171,147,100,6,8,5,10,12,1.0,training,0.382,,1,,,34.1013,74.82977
3,30,186,155,100,6,7,4,11,10,1.0,training,0.25883333333333336,,1,,,11.544823,-57.066685
2,57,177,140,76,5,7,4,11,13,1.0,training,0.3451666666666667,,1,,,-6.0785174,25.629301
2,53,136,164,61,5,9,13,13,10,0.0,training,0.4003333333333333,,0,,,66.465775,-24.683609
3,65,150,133,94,6,8,12,14,13,0.0,training,0.386,,0,,,37.27035,-2.207838
3,35,162,123,87,5,9,11,19,11,0.0,training,0.3745,,0,,,41.029366,-39.03472
3,56,170,159,71,4,8,13,18,10,1.0,training,0.5185,,0,,,-32.07297,9.558672
2,67,145,118,75,6,9,11,21,13,0.0,training,0.37483333333333335,,0,,,-75.70322,35.22015
2,60,130,129,75,5,9,14,16,11,0.0,training,0.4165,,0,,,-4.480132,66.69365
2,58,153,129,61,6,7,18,13,13,0.0,training,0.2971666666666667,,0,,,-18.374258,32.805843
2,44,211,122,99,5,9,5,7,11,1.0,training,0.3355,,1,,,-7.690851,64.01188
3,40,192,167,80,6,9,15,15,10,0.0,training,0.4071666666666667,,0,,,-24.03547,-86.253586
2,66,160,117,80,6,9,16,17,11,0.0,training,0.4146666666666667,,0,,,39.30437,-69.601524
3,63,172,130,80,5,7,3,10,12,1.0,training,0.3288333333333333,,1,,,10.9286785,32.720684
2,64,181,133,62,5,7,4,13,12,1.0,training,0.2991666666666667,,1,,,-0.5278889,34.236164
3,60,187,110,105,5,7,17,17,10,0.0,training,0.3685,,0,,,18.280107,18.581038
3,51,158,117,63,6,7,15,15,10,0.0,training,0.3875,,0,,,10.612257,-63.451244
3,51,208,120,87,5,8,5,13,10,1.0,training,0.4721666666666667,,1,,,46.55856,53.345592
3,64,136,128,83,6,9,12,17,13,0.0,training,0.3983333333333333,,0,,,29.4728,-13.013715
2,53,145,131,98,4,7,13,20,10,0.0,training,0.52,,0,,,9.200255,49.007412
3,69,155,106,62,4,9,14,16,10,0.0,training,0.453,,0,,,-30.17889,-0.84229505
3,56,131,142,68,6,9,17,18,10,0.0,training,0.449,,0,,,-23.207315,-83.270096
2,59,151,124,75,4,7,14,18,10,0.0,training,0.5165,,0,,,11.997716,51.28361
3,69,153,121,77,5,7,11,18,11,0.0,training,0.3268333333333333,,0,,,-6.2258883,44.816975
3,54,138,113,100,5,9,12,17,11,0.0,training,0.3903333333333333,,0,,,38.663246,-39.21478
3,65,169,117,104,4,7,17,15,10,0.0,training,0.454,,0,,,-34.89485,70.03268
2,60,116,111,110,4,9,14,14,10,0.0,training,0.4826666666666667,,0,,,-53.245308,-13.330574
3,49,225,164,90,5,7,4,9,12,1.0,training,0.23366666666666666,,1,,,10.33835,31.521133
2,58,166,118,97,4,9,21,17,11,0.0,training,0.45416666666666666,,0,,,-15.356487,-30.599953
2,60,157,110,109,6,9,13,15,10,1.0,training,0.45166666666666666,,0,,,6.9665556,-9.328801
2,70,148,127,62,6,7,16,17,10,0.0,training,0.3621666666666667,,0,,,89.674126,-7.5691385
2,61,203,102,110,6,7,6,10,13,1.0,training,0.2495,,1,,,-17.56493,29.825266
3,32,143,104,103,4,9,13,20,11,0.0,training,0.35383333333333333,,0,,,-2.1549246,98.82212
2,42,157,126,86,4,9,15,18,12,0.0,training,0.4816666666666667,,0,,,-24.249563,53.6482
3,38,151,120,78,5,7,6,12,10,1.0,training,0.403,,0,,,19.543777,21.093634
2,60,144,127,66,4,9,16,17,11,0.0,training,0.4608333333333333,,0,,,-18.1409,-34.18171
2,47,109,165,88,5,8,12,17,10,0.0,training,0.44233333333333336,,0,,,-35.435608,-44.33668
3,53,163,144,71,5,9,14,15,12,0.0,training,0.39416666666666667,,0,,,96.280235,8.923222
2,55,153,111,93,4,8,17,16,12,0.0,training,0.4635,,0,,,35.995193,23.092548
3,60,157,105,62,6,9,11,16,10,0.0,training,0.418,,0,,,-23.857777,-81.23442
3,46,176,122,61,5,8,11,16,12,0.0,training,0.3455,,0,,,-60.469494,55.925995
2,53,159,123,73,4,9,17,17,10,0.0,training,0.5416666666666666,,0,,,-59.57254,-3.1171713
2,47,184,100,84,6,9,16,18,12,0.0,training,0.37533333333333335,,0,,,83.459694,28.851933
2,57,159,129,93,5,9,13,17,13,0.0,training,0.41683333333333333,,0,,,28.700974,-55.12454
3,35,155,123,64,4,9,14,14,13,0.0,training,0.4008333333333333,,0,,,-6.094252,-54.48699
3,51,176,127,70,4,7,12,15,11,0.0,training,0.4221666666666667,,0,,,-94.86772,0.30277097
3,62,173,138,98,5,9,14,16,10,0.0,training,0.473,,0,,,55.931744,-6.7735896
2,68,134,110,109,4,8,16,16,10,0.0,training,0.4538333333333333,,0,,,3.3561056,6.009749
3,68,109,124,81,5,8,13,18,13,0.0,training,0.3456666666666667,,0,,,14.383912,8.705717
3,67,191,124,74,4,9,14,16,12,0.0,training,0.45766666666666667,,0,,,46.599964,7.9968543
2,59,133,120,102,4,9,18,17,10,0.0,training,0.5251666666666667,,0,,,-53.37347,-12.411028
3,42,147,123,83,6,9,14,18,10,0.0,training,0.4686666666666667,,0,,,-28.325481,-81.55508
3,60,157,163,106,5,9,13,18,10,0.0,training,0.393,,1,,,56.43107,-8.717746
3,62,130,125,75,4,8,12,17,10,0.0,training,0.5345,,0,,,-28.451752,13.52637
2,39,152,102,83,5,9,11,18,10,0.0,training,0.44333333333333336,,0,,,63.429607,-31.202213
2,49,172,125,69,5,9,15,20,12,0.0,training,0.3893333333333333,,0,,,40.546635,37.951008
2,68,150,111,73,4,8,12,15,12,0.0,training,0.44683333333333336,,0,,,37.68646,20.524807
3,69,139,161,98,4,8,16,21,13,0.0,training,0.35983333333333334,,0,,,54.447147,-54.917408
2,49,134,128,74,6,9,14,16,12,0.0,training,0.4225,,0,,,83.527306,29.347326
2,67,215,157,95,4,7,5,13,11,1.0,training,0.3516666666666667,,1,,,-44.822815,43.775764
3,70,202,143,106,6,7,5,15,12,1.0,training,0.27416666666666667,,1,,,28.11949,10.1370735
3,42,139,116,99,6,9,14,17,12,0.0,training,0.36916666666666664,,0,,,69.35388,13.145776
3,37,178,162,88,4,7,3,9,12,1.0,training,0.2788333333333333,,1,,,30.382505,53.919945
3,70,144,130,66,4,9,15,15,13,0.0,training,0.4141666666666667,,0,,,-5.27478,-48.984425
2,47,177,158,66,4,9,14,19,10,0.0,training,0.5065,,0,,,-62.386814,-13.060427
2,70,152,163,90,6,7,5,10,12,1.0,training,0.2813333333333333,,1,,,67.76959,40.572117
3,48,143,126,84,4,9,11,14,13,0.0,training,0.4686666666666667,,0,,,-3.1993442,-53.833008
2,62,204,151,77,6,7,6,13,11,1.0,training,0.3556666666666667,,1,,,-85.31054,-21.184526
3,37,162,106,106,4,9,15,21,10,1.0,training,0.44033333333333335,,0,,,-18.90033,-7.943488
2,55,167,165,99,4,9,13,14,10,0.0,training,0.5188333333333334,,1,,,-58.844566,-14.823498
2,58,187,162,80,5,8,7,16,12,1.0,training,0.3913333333333333,,1,,,-84.07039,19.982954
2,62,141,135,81,6,9,14,17,11,0.0,training,0.441,,0,,,39.07945,-68.925064
2,50,242,134,102,6,7,5,15,12,1.0,training,0.31,,1,,,65.85502,38.28608
3,39,127,143,73,4,9,12,20,13,0.0,training,0.42866666666666664,,0,,,-7.153816,-54.19532
2,46,152,141,80,5,7,14,18,10,0.0,training,0.4445,,0,,,-57.5091,29.756155
2,62,132,161,84,6,9,19,18,10,0.0,training,0.44666666666666666,,0,,,12.721055,-12.424372
2,56,148,125,69,5,9,15,17,10,0.0,training,0.47633333333333333,,0,,,59.77489,-32.572052
3,66,177,139,63,6,7,5,11,10,1.0,training,0.3566666666666667,,1,,,9.728269,-59.47633
3,66,116,129,92,4,8,15,13,13,0.0,training,0.44566666666666666,,0,,,55.93973,-53.444824
3,48,147,129,107,4,8,12,18,10,0.0,training,0.5135,,0,,,-32.397373,21.326868
2,61,195,160,103,6,9,4,9,11,1.0,training,0.30383333333333334,,1,,,42.99305,-67.98923
2,70,174,134,94,6,8,4,13,11,1.0,training,0.37683333333333335,,1,,,84.80155,-33.411457
3,64,171,126,90,6,9,11,17,13,0.0,training,0.4013333333333333,,0,,,29.920322,-12.655421
2,59,167,119,96,5,7,13,18,12,0.0,training,0.3516666666666667,,0,,,0.659258,36.505867
2,54,182,168,94,4,7,4,11,11,1.0,training,0.347,,1,,,-44.497765,44.143635
2,40,169,120,97,6,8,15,19,12,0.0,training,0.38183333333333336,,0,,,28.901867,81.544586
2,70,209,124,100,4,8,4,11,12,1.0,training,0.3785,,1,,,32.818977,24.998827
3,53,122,125,89,4,8,11,19,11,0.0,training,0.4728333333333333,,0,,,-47.88796,-66.50171
3,65,168,120,88,4,9,15,15,10,0.0,training,0.5423333333333333,,0,,,-26.206736,-11.09131
2,47,212,164,82,6,9,5,9,10,1.0,training,0.37833333333333335,,1,,,10.209836,-4.966045
3,70,208,114,87,4,7,5,11,13,1.0,training,0.3416666666666667,,1,,,-52.96056,12.118604
2,56,164,152,91,5,8,14,14,10,0.0,training,0.49266666666666664,,0,,,-33.32295,-44.29068
2,69,134,107,68,6,9,14,18,10,0.0,training,0.4126666666666667,,0,,,12.480373,-9.385503
2,42,183,124,60,6,9,4,8,10,1.0,training,0.36866666666666664,,1,,,11.184531,-5.4487605
2,54,155,121,83,6,9,16,14,11,0.0,training,0.4405,,0,,,38.551132,-69.690765
2,53,154,167,80,4,9,12,16,10,0.0,training,0.5378333333333334,,0,,,-60.647217,-13.374865
2,62,206,155,82,6,7,5,9,12,1.0,training,0.3115,,1,,,67.10483,42.152515
2,56,176,125,76,5,7,15,18,10,0.0,training,0.43933333333333335,,0,,,-58.57943,30.802979
3,57,129,152,77,4,8,16,16,11,0.0,training,0.464,,0,,,-51.13249,-62.23428
2,30,136,127,99,4,9,12,18,10,0.0,training,0.462,,0,,,-65.2113,-8.554185
3,33,137,116,92,4,8,15,13,11,0.0,training,0.408,,0,,,-50.130013,-68.437836
2,66,151,162,94,6,9,4,14,11,1.0,training,0.3556666666666667,,1,,,42.40442,-68.115715
2,47,120,130,74,4,8,17,18,10,0.0,training,0.5213333333333333,,0,,,-7.1466594,6.661204
2,63,164,124,97,6,9,19,16,10,0.0,training,0.4816666666666667,,0,,,8.0404,-9.141081
3,38,160,129,81,5,9,12,14,13,0.0,training,0.3815,,0,,,-21.188673,-61.651737
3,56,170,113,88,4,9,16,16,13,0.0,training,0.4555,,0,,,-2.5357985,-51.255245
3,69,209,123,109,6,7,4,17,12,1.0,training,0.2585,,1,,,28.989527,9.43487
2,65,139,103,99,5,9,11,19,10,0.0,training,0.4325,,0,,,57.47728,-26.541706
3,44,133,114,69,4,8,15,16,12,0.0,training,0.42633333333333334,,0,,,21.066542,-22.795807
2,67,148,114,86,4,9,12,17,13,1.0,training,0.468,,0,,,-0.022346392,-76.56399
2,58,183,144,93,4,8,13,18,11,0.0,training,0.5011666666666666,,0,,,1.4402596,-32.528976
2,40,182,121,101,5,7,10,13,13,0.0,training,0.33066666666666666,,0,,,-7.5340595,23.748661
2,60,132,114,60,5,8,14,18,12,0.0,training,0.3373333333333333,,0,,,-88.8246,20.745779
2,63,173,120,76,5,7,18,15,10,0.0,training,0.4201666666666667,,0,,,-58.88916,31.615591
2,37,135,166,90,6,9,6,9,12,1.0,training,0.29983333333333334,,1,,,80.096596,25.075275
3,62,145,128,94,4,8,11,17,13,0.0,training,0.4625,,0,,,55.293232,-53.256264
3,65,164,145,110,5,7,4,11,12,1.0,training,0.2575,,1,,,9.880599,33.375946
2,55,148,112,80,4,9,14,19,10,0.0,training,0.539,,0,,,-57.790886,-6.095075
2,51,199,114,92,6,8,4,13,12,1.0,training,0.4145,,1,,,33.099716,76.92238
2,61,200,118,109,5,8,4,8,10,1.0,training,0.3531666666666667,,1,,,-32.205025,-40.709587
2,45,219,103,109,6,7,4,10,11,1.0,training,0.23683333333333334,,1,,,-82.40882,-20.135714
2,65,148,162,66,4,8,15,16,10,0.0,training,0.4666666666666667,,0,,,-3.364664,7.620207
3,37,104,128,99,5,9,17,20,12,0.0,training,0.31366666666666665,,0,,,94.55287,6.9507403
3,46,142,114,101,4,9,15,14,10,0.0,training,0.525,,0,,,-21.491322,-8.278824
3,32,140,101,87,6,7,13,17,11,0.0,training,0.25833333333333336,,0,,,-6.508595,-19.453592
2,37,192,133,75,5,8,5,7,12,1.0,training,0.33266666666666667,,1,,,-84.30534,18.631346
3,54,137,121,65,6,9,11,17,13,0.0,training,0.3755,,0,,,27.702456,-12.932241
3,54,134,116,72,4,8,22,19,11,0.0,training,0.4085,,0,,,-50.39464,-65.26675
3,38,166,128,80,4,9,11,17,13,0.0,training,0.4558333333333333,,0,,,-4.61003,-54.906673
3,44,213,170,103,6,8,5,12,11,1.0,training,0.2415,,1,,,17.697058,-43.194237
2,67,157,128,98,4,7,19,17,10,0.0,training,0.48233333333333334,,0,,,10.869331,47.356953
2,55,168,113,76,4,9,12,14,10,0.0,training,0.5573333333333333,,0,,,-56.67418,-5.4328074
2,42,131,109,89,6,8,13,21,11,0.0,training,0.3606666666666667,,0,,,79.53304,-33.96269
3,63,139,165,62,4,9,15,15,13,0.0,training,0.36483333333333334,,0,,,-8.043869,-49.737762
3,48,141,114,96,4,9,13,15,11,0.0,training,0.4766666666666667,,0,,,-2.4314108,97.26257
3,66,171,116,92,6,8,16,19,13,0.0,training,0.3551666666666667,,0,,,37.614624,-1.7000526
3,33,159,124,72,4,9,12,12,10,0.0,training,0.49266666666666664,,0,,,-22.510944,-2.3144336
2,65,187,156,68,4,9,12,16,10,0.0,training,0.5123333333333333,,1,,,-54.606533,-0.4605889
2,65,178,170,97,5,7,5,9,10,1.0,training,0.2896666666666667,,1,,,-53.311382,31.711369
2,39,146,104,83,4,8,12,22,12,1.0,training,0.41833333333333333,,0,,,37.405746,25.239433
3,35,158,128,85,6,8,16,19,11,0.0,training,0.3595,,0,,,22.256865,-40.579918
3,53,149,109,79,5,8,19,18,11,0.0,training,0.352,,0,,,-76.64468,6.9933968
2,52,178,170,73,5,8,21,18,10,0.0,training,0.36233333333333334,,0,,,-36.48765,-42.64819
2,69,109,111,68,4,8,13,15,11,0.0,training,0.4105,,0,,,5.4898067,-30.372774
3,41,136,164,70,4,7,16,19,11,0.0,training,0.33116666666666666,,0,,,-94.13173,1.4823655
3,52,182,115,89,4,9,13,19,12,0.0,training,0.47333333333333333,,0,,,49.71883,9.815942
3,68,133,126,65,4,9,15,14,11,0.0,training,0.43333333333333335,,0,,,-0.3988002,91.01955
2,54,215,166,97,5,9,6,10,12,1.0,training,0.3016666666666667,,1,,,44.840385,38.79976
2,46,197,143,109,4,7,7,12,11,1.0,training,0.38133333333333336,,1,,,-44.210117,45.490192
3,45,156,149,92,5,7,15,16,10,0.0,training,0.42683333333333334,,0,,,17.742556,20.58584
3,51,217,120,87,6,7,3,12,12,1.0,training,0.345,,1,,,28.864935,9.42247
3,35,177,114,105,6,7,4,13,13,1.0,training,0.24483333333333332,,1,,,24.395157,-2.6257339
3,67,141,142,88,4,9,14,16,10,0.0,training,0.5371666666666667,,0,,,-32.263023,-6.2520576
3,69,149,163,83,6,7,5,13,13,1.0,training,0.2781666666666667,,1,,,22.614204,-0.10851135
3,48,103,115,74,6,7,12,15,11,0.0,training,0.31766666666666665,,0,,,-5.8751354,-19.845446
2,36,180,135,92,4,8,14,16,13,0.0,training,0.456,,0,,,-65.6182,-45.5607
3,45,174,117,102,6,9,13,14,10,0.0,training,0.4671666666666667,,0,,,-29.187775,-79.252846
3,39,170,105,92,5,8,18,17,11,0.0,training,0.33616666666666667,,0,,,-77.75037,7.5102386
2,58,173,122,65,6,8,12,18,10,0.0,training,0.4735,,0,,,17.010794,-81.935776
3,47,163,135,92,6,8,11,17,10,0.0,training,0.4886666666666667,,0,,,11.239487,72.73732
2,65,184,131,88,4,9,13,16,10,0.0,training,0.5608333333333333,,0,,,-54.410137,-9.134938
3,47,129,138,99,4,7,14,13,10,0.0,training,0.4965,,0,,,-37.77241,72.07399
2,68,172,124,100,6,8,12,16,12,0.0,training,0.399,,0,,,30.879734,82.45932
2,53,153,167,81,5,8,13,19,13,0.0,training,0.37066666666666664,,0,,,56.27693,21.452961
2,67,156,124,109,4,9,12,15,13,0.0,training,0.42933333333333334,,0,,,-2.3912072,-75.59263
3,55,167,143,76,5,9,17,19,10,0.0,training,0.4683333333333333,,0,,,52.221172,-8.487726
3,34,158,117,84,4,9,14,19,10,0.0,training,0.5071666666666667,,0,,,-21.488972,-3.1939433
3,53,113,123,80,4,7,14,17,10,0.0,training,0.4865,,0,,,-39.847412,66.6387
3,64,136,149,68,6,7,12,15,13,0.0,training,0.316,,0,,,21.547596,-0.6560102
2,61,131,127,108,6,9,17,17,10,0.0,training,0.4563333333333333,,0,,,6.701335,-9.347398
2,70,192,124,97,4,7,15,20,13,0.0,training,0.38533333333333336,,0,,,-54.952168,-30.39408
3,40,156,112,84,5,7,15,16,13,0.0,training,0.3025,,0,,,5.3844504,19.47515
3,40,194,151,108,4,7,4,16,12,1.0,training,0.3025,,1,,,30.727882,53.89692
2,57,192,114,92,5,8,12,15,10,0.0,training,0.488,,0,,,-33.465885,-48.288315
3,40,169,124,61,4,9,18,15,10,0.0,training,0.4755,,0,,,-24.624453,-1.2788088
3,56,141,141,102,4,7,15,17,11,0.0,training,0.41383333333333333,,0,,,-94.51547,-3.1462166
3,51,150,138,65,4,9,14,14,12,0.0,training,0.46366666666666667,,0,,,50.142944,6.8985987
2,39,138,105,69,4,9,18,16,10,0.0,training,0.47833333333333333,,0,,,-64.244095,-2.7116861
3,69,143,121,102,5,7,18,20,10,0.0,training,0.347,,0,,,18.786219,18.69122
2,64,159,127,65,6,9,15,11,11,0.0,training,0.4018333333333333,,0,,,38.09481,-67.52033
2,55,189,166,93,4,7,3,12,10,1.0,training,0.4023333333333333,,1,,,3.619483,52.41972
2,46,167,147,61,5,8,13,15,10,0.0,training,0.43616666666666665,,0,,,-38.16822,-43.292587
2,51,166,118,95,4,9,14,18,13,0.0,training,0.4765,,0,,,-2.7908683,-77.88551
3,30,140,127,99,4,8,16,14,10,0.0,training,0.44433333333333336,,0,,,-36.880974,21.72522
3,35,192,137,83,4,8,16,15,10,0.0,training,0.506,,0,,,-37.4086,16.592451
3,35,127,102,81,5,8,9,16,12,0.0,training,0.31233333333333335,,0,,,-59.119637,55.181774
2,64,175,136,86,4,7,6,13,13,1.0,training,0.43333333333333335,,1,,,-53.657475,-29.901814
2,67,156,123,106,4,8,12,14,10,0.0,training,0.5165,,0,,,3.0800986,6.445037
2,32,151,142,91,4,9,13,15,13,1.0,training,0.42716666666666664,,0,,,-4.912049,-82.014534
3,69,190,129,93,5,9,13,14,10,1.0,training,0.45366666666666666,,1,,,56.025314,-6.534437
3,49,166,127,84,4,8,12,12,12,0.0,training,0.47933333333333333,,0,,,23.100096,-24.697538
3,49,155,142,100,6,9,11,16,10,0.0,training,0.48833333333333334,,0,,,-29.07959,-78.56224
2,41,147,106,77,5,9,17,14,11,0.0,training,0.372,,0,,,-2.4764175,66.75444
2,52,200,141,106,6,9,5,11,10,1.0,training,0.43883333333333335,,1,,,8.651868,-5.8896174
3,48,101,142,81,4,7,12,18,11,0.0,training,0.41133333333333333,,0,,,-94.66975,0.9851347
2,40,152,137,79,4,8,13,17,10,1.0,training,0.551,,0,,,-8.45224,8.748179
2,41,116,111,85,5,7,17,18,10,0.0,training,0.376,,0,,,-57.602085,28.78264
2,46,184,117,100,4,8,14,19,10,0.0,training,0.5351666666666667,,0,,,-13.079141,11.785142
3,61,174,124,63,6,9,12,13,10,0.0,training,0.45466666666666666,,0,,,-22.93758,-81.891914
3,44,160,136,71,4,9,14,18,12,0.0,training,0.46366666666666667,,0,,,50.701183,7.3238626
3,63,154,143,61,6,9,20,16,10,0.0,training,0.4035,,0,,,-22.419596,-83.15395
3,55,186,137,67,6,7,5,12,12,1.0,training,0.345,,1,,,29.376907,11.499093
3,67,184,136,78,4,7,5,9,11,1.0,training,0.38133333333333336,,1,,,-91.57418,-1.053318
2,67,160,112,86,4,9,13,13,12,0.0,training,0.4776666666666667,,0,,,-18.616821,55.903404
3,70,138,169,92,4,8,15,16,12,0.0,training,0.36733333333333335,,0,,,21.031286,-29.702602
2,46,149,109,78,5,9,14,14,13,1.0,training,0.38716666666666666,,0,,,26.407799,-55.567772
2,52,129,116,96,6,9,15,19,10,0.0,training,0.477,,0,,,6.52165,-10.886491
2,60,153,169,83,4,8,13,17,10,0.0,training,0.5161666666666667,,0,,,-2.774155,8.0801735
2,32,163,137,85,6,8,15,19,10,0.0,training,0.42783333333333334,,0,,,17.082636,-87.1553
